"","number","monthYear","stateBirths","states","div"
"12747","23","9-1982",11956,"Michigan","6"
"12748","23","9-1983",11171,"Michigan","6"
"12749","23","9-1984",11997,"Michigan","6"
"12750","23","9-1985",11771,"Michigan","6"
"12751","23","9-1986",12218,"Michigan","6"
"12752","23","9-1987",12315,"Michigan","6"
"12753","23","9-1988",12399,"Michigan","6"
"12754","23","9-1989",13262,"Michigan","6"
"12755","23","9-1990",13026,"Michigan","6"
"12756","23","9-1991",12612,"Michigan","6"
"12757","23","9-1992",12045,"Michigan","6"
"12758","23","9-1993",11925,"Michigan","6"
"12759","23","9-1994",11488,"Michigan","6"
"12760","23","9-1995",11513,"Michigan","6"
"12761","23","9-1996",11339,"Michigan","6"
"12762","23","9-1997",11178,"Michigan","6"
"12763","23","9-1998",11290,"Michigan","6"
"12764","23","9-1999",11475,"Michigan","6"
"12765","23","9-2000",11208,"Michigan","6"
"12766","23","9-2001",11166,"Michigan","6"
"12767","23","9-2002",11043,"Michigan","6"
"12768","23","9-2003",1295,"Michigan","6"
"12769","23","9-2004",1190,"Michigan","6"
"12770","23","9-2005",1252,"Michigan","6"
"12771","23","9-2006",1159,"Michigan","6"
"12772","23","9-2007",1190,"Michigan","6"
"12773","23","9-2008",1191,"Michigan","6"
"12774","23","9-2009",1173,"Michigan","6"
"12775","23","9-2010",1137,"Michigan","6"
"12776","23","9-2011",1146,"Michigan","6"
"12777","23","9-2012",1059,"Michigan","6"
"12778","23","9-2013",1077,"Michigan","6"
"12779","23","9-2014",1106,"Michigan","6"
"12780","23","9-2015",1079,"Michigan","6"
"12781","24","1-1968",2465,"Minnesota","7"
"12782","24","1-1969",2585,"Minnesota","7"
"12783","24","1-1970",2685,"Minnesota","7"
"12784","24","1-1971",2667,"Minnesota","7"
"12785","24","1-1972",2353,"Minnesota","7"
"12786","24","1-1973",2192,"Minnesota","7"
"12787","24","1-1974",2236,"Minnesota","7"
"12788","24","1-1975",2249,"Minnesota","7"
"12789","24","1-1976",4469,"Minnesota","7"
"12790","24","1-1977",4912,"Minnesota","7"
"12791","24","1-1978",4755,"Minnesota","7"
"12792","24","1-1979",5117,"Minnesota","7"
"12793","24","1-1980",5146,"Minnesota","7"
"12794","24","1-1981",5294,"Minnesota","7"
"12795","24","1-1982",5386,"Minnesota","7"
"12796","24","1-1983",5116,"Minnesota","7"
"12797","24","1-1984",5044,"Minnesota","7"
"12798","24","1-1985",5335,"Minnesota","7"
"12799","24","1-1986",5252,"Minnesota","7"
"12800","24","1-1987",4993,"Minnesota","7"
"12801","24","1-1988",5175,"Minnesota","7"
"12802","24","1-1989",5278,"Minnesota","7"
"12803","24","1-1990",5373,"Minnesota","7"
"12804","24","1-1991",5178,"Minnesota","7"
"12805","24","1-1992",5275,"Minnesota","7"
"12806","24","1-1993",4871,"Minnesota","7"
"12807","24","1-1994",4931,"Minnesota","7"
"12808","24","1-1995",4920,"Minnesota","7"
"12809","24","1-1996",4938,"Minnesota","7"
"12810","24","1-1997",5092,"Minnesota","7"
"12811","24","1-1998",4968,"Minnesota","7"
"12812","24","1-1999",4990,"Minnesota","7"
"12813","24","1-2000",5300,"Minnesota","7"
"12814","24","1-2001",5580,"Minnesota","7"
"12815","24","1-2002",5437,"Minnesota","7"
"12816","24","1-2003",6023,"Minnesota","7"
"12817","24","1-2004",6045,"Minnesota","7"
"12818","24","1-2005",6096,"Minnesota","7"
"12819","24","1-2006",6268,"Minnesota","7"
"12820","24","1-2007",6585,"Minnesota","7"
"12821","24","1-2008",6506,"Minnesota","7"
"12822","24","1-2009",6238,"Minnesota","7"
"12823","24","1-2010",5925,"Minnesota","7"
"12824","24","1-2011",5859,"Minnesota","7"
"12825","24","1-2012",5927,"Minnesota","7"
"12826","24","1-2013",6081,"Minnesota","7"
"12827","24","1-2014",6088,"Minnesota","7"
"12828","24","1-2015",6039,"Minnesota","7"
"12829","24","10-1968",2835,"Minnesota","7"
"12830","24","10-1969",2846,"Minnesota","7"
"12831","24","10-1970",2924,"Minnesota","7"
"12832","24","10-1971",2634,"Minnesota","7"
"12833","24","10-1972",2368,"Minnesota","7"
"12834","24","10-1973",2258,"Minnesota","7"
"12835","24","10-1974",2481,"Minnesota","7"
"12836","24","10-1975",2382,"Minnesota","7"
"12837","24","10-1976",4908,"Minnesota","7"
"12838","24","10-1977",4972,"Minnesota","7"
"12839","24","10-1978",5281,"Minnesota","7"
"12840","24","10-1979",5563,"Minnesota","7"
"12841","24","10-1980",5716,"Minnesota","7"
"12842","24","10-1981",5698,"Minnesota","7"
"12843","24","10-1982",5718,"Minnesota","7"
"12844","24","10-1983",5366,"Minnesota","7"
"12845","24","10-1984",5708,"Minnesota","7"
"12846","24","10-1985",5667,"Minnesota","7"
"12847","24","10-1986",5408,"Minnesota","7"
"12848","24","10-1987",5297,"Minnesota","7"
"12849","24","10-1988",5359,"Minnesota","7"
"12850","24","10-1989",5539,"Minnesota","7"
"12851","24","10-1990",5544,"Minnesota","7"
"12852","24","10-1991",5737,"Minnesota","7"
"12853","24","10-1992",5345,"Minnesota","7"
"12854","24","10-1993",5401,"Minnesota","7"
"12855","24","10-1994",5259,"Minnesota","7"
"12856","24","10-1995",5248,"Minnesota","7"
"12857","24","10-1996",5400,"Minnesota","7"
"12858","24","10-1997",5369,"Minnesota","7"
"12859","24","10-1998",5421,"Minnesota","7"
"12860","24","10-1999",5448,"Minnesota","7"
"12861","24","10-2000",5759,"Minnesota","7"
"12862","24","10-2001",5626,"Minnesota","7"
"12863","24","10-2002",5747,"Minnesota","7"
"12864","24","10-2003",6545,"Minnesota","7"
"12865","24","10-2004",6227,"Minnesota","7"
"12866","24","10-2005",6281,"Minnesota","7"
"12867","24","10-2006",6543,"Minnesota","7"
"12868","24","10-2007",6467,"Minnesota","7"
"12869","24","10-2008",6405,"Minnesota","7"
"12870","24","10-2009",6289,"Minnesota","7"
"12871","24","10-2010",6266,"Minnesota","7"
"12872","24","10-2011",6009,"Minnesota","7"
"12873","24","10-2012",6272,"Minnesota","7"
"12874","24","10-2013",6186,"Minnesota","7"
"12875","24","10-2014",6245,"Minnesota","7"
"12876","24","10-2015",6260,"Minnesota","7"
"12877","24","11-1968",2678,"Minnesota","7"
"12878","24","11-1969",2707,"Minnesota","7"
"12879","24","11-1970",2832,"Minnesota","7"
"12880","24","11-1971",2422,"Minnesota","7"
"12881","24","11-1972",2246,"Minnesota","7"
"12882","24","11-1973",2083,"Minnesota","7"
"12883","24","11-1974",2260,"Minnesota","7"
"12884","24","11-1975",2390,"Minnesota","7"
"12885","24","11-1976",4637,"Minnesota","7"
"12886","24","11-1977",4813,"Minnesota","7"
"12887","24","11-1978",5016,"Minnesota","7"
"12888","24","11-1979",5284,"Minnesota","7"
"12889","24","11-1980",5341,"Minnesota","7"
"12890","24","11-1981",5260,"Minnesota","7"
"12891","24","11-1982",5270,"Minnesota","7"
"12892","24","11-1983",5124,"Minnesota","7"
"12893","24","11-1984",5297,"Minnesota","7"
"12894","24","11-1985",5239,"Minnesota","7"
"12895","24","11-1986",4863,"Minnesota","7"
"12896","24","11-1987",5033,"Minnesota","7"
"12897","24","11-1988",5384,"Minnesota","7"
"12898","24","11-1989",5198,"Minnesota","7"
"12899","24","11-1990",5243,"Minnesota","7"
"12900","24","11-1991",5126,"Minnesota","7"
"12901","24","11-1992",5037,"Minnesota","7"
"12902","24","11-1993",4905,"Minnesota","7"
"12903","24","11-1994",4965,"Minnesota","7"
"12904","24","11-1995",4963,"Minnesota","7"
"12905","24","11-1996",4916,"Minnesota","7"
"12906","24","11-1997",4854,"Minnesota","7"
"12907","24","11-1998",5002,"Minnesota","7"
"12908","24","11-1999",5115,"Minnesota","7"
"12909","24","11-2000",5508,"Minnesota","7"
"12910","24","11-2001",5186,"Minnesota","7"
"12911","24","11-2002",5410,"Minnesota","7"
"12912","24","11-2003",5839,"Minnesota","7"
"12913","24","11-2004",5983,"Minnesota","7"
"12914","24","11-2005",6020,"Minnesota","7"
"12915","24","11-2006",6231,"Minnesota","7"
"12916","24","11-2007",6421,"Minnesota","7"
"12917","24","11-2008",5893,"Minnesota","7"
"12918","24","11-2009",5894,"Minnesota","7"
"12919","24","11-2010",5895,"Minnesota","7"
"12920","24","11-2011",5952,"Minnesota","7"
"12921","24","11-2012",5948,"Minnesota","7"
"12922","24","11-2013",5645,"Minnesota","7"
"12923","24","11-2014",6022,"Minnesota","7"
"12924","24","11-2015",5911,"Minnesota","7"
"12925","24","12-1968",2774,"Minnesota","7"
"12926","24","12-1969",2754,"Minnesota","7"
"12927","24","12-1970",2897,"Minnesota","7"
"12928","24","12-1971",2472,"Minnesota","7"
"12929","24","12-1972",2352,"Minnesota","7"
"12930","24","12-1973",2194,"Minnesota","7"
"12931","24","12-1974",2424,"Minnesota","7"
"12932","24","12-1975",2405,"Minnesota","7"
"12933","24","12-1976",4805,"Minnesota","7"
"12934","24","12-1977",5008,"Minnesota","7"
"12935","24","12-1978",5147,"Minnesota","7"
"12936","24","12-1979",5298,"Minnesota","7"
"12937","24","12-1980",5606,"Minnesota","7"
"12938","24","12-1981",5505,"Minnesota","7"
"12939","24","12-1982",5319,"Minnesota","7"
"12940","24","12-1983",5303,"Minnesota","7"
"12941","24","12-1984",5456,"Minnesota","7"
"12942","24","12-1985",5358,"Minnesota","7"
"12943","24","12-1986",5146,"Minnesota","7"
"12944","24","12-1987",5293,"Minnesota","7"
"12945","24","12-1988",5304,"Minnesota","7"
"12946","24","12-1989",5542,"Minnesota","7"
"12947","24","12-1990",5188,"Minnesota","7"
"12948","24","12-1991",5388,"Minnesota","7"
"12949","24","12-1992",5131,"Minnesota","7"
"12950","24","12-1993",5064,"Minnesota","7"
"12951","24","12-1994",5216,"Minnesota","7"
"12952","24","12-1995",4857,"Minnesota","7"
"12953","24","12-1996",5079,"Minnesota","7"
"12954","24","12-1997",5089,"Minnesota","7"
"12955","24","12-1998",5398,"Minnesota","7"
"12956","24","12-1999",5293,"Minnesota","7"
"12957","24","12-2000",5478,"Minnesota","7"
"12958","24","12-2001",5282,"Minnesota","7"
"12959","24","12-2002",5445,"Minnesota","7"
"12960","24","12-2003",6284,"Minnesota","7"
"12961","24","12-2004",6412,"Minnesota","7"
"12962","24","12-2005",6295,"Minnesota","7"
"12963","24","12-2006",6425,"Minnesota","7"
"12964","24","12-2007",6368,"Minnesota","7"
"12965","24","12-2008",6402,"Minnesota","7"
"12966","24","12-2009",6295,"Minnesota","7"
"12967","24","12-2010",6244,"Minnesota","7"
"12968","24","12-2011",5998,"Minnesota","7"
"12969","24","12-2012",5953,"Minnesota","7"
"12970","24","12-2013",6100,"Minnesota","7"
"12971","24","12-2014",6260,"Minnesota","7"
"12972","24","12-2015",6227,"Minnesota","7"
"12973","24","2-1968",2427,"Minnesota","7"
"12974","24","2-1969",2450,"Minnesota","7"
"12975","24","2-1970",2538,"Minnesota","7"
"12976","24","2-1971",2581,"Minnesota","7"
"12977","24","2-1972",2308,"Minnesota","7"
"12978","24","2-1973",2067,"Minnesota","7"
"12979","24","2-1974",2085,"Minnesota","7"
"12980","24","2-1975",2206,"Minnesota","7"
"12981","24","2-1976",4380,"Minnesota","7"
"12982","24","2-1977",4469,"Minnesota","7"
"12983","24","2-1978",4557,"Minnesota","7"
"12984","24","2-1979",5009,"Minnesota","7"
"12985","24","2-1980",5418,"Minnesota","7"
"12986","24","2-1981",5239,"Minnesota","7"
"12987","24","2-1982",5254,"Minnesota","7"
"12988","24","2-1983",5050,"Minnesota","7"
"12989","24","2-1984",5248,"Minnesota","7"
"12990","24","2-1985",5064,"Minnesota","7"
"12991","24","2-1986",5023,"Minnesota","7"
"12992","24","2-1987",4802,"Minnesota","7"
"12993","24","2-1988",5188,"Minnesota","7"
"12994","24","2-1989",4907,"Minnesota","7"
"12995","24","2-1990",5123,"Minnesota","7"
"12996","24","2-1991",4983,"Minnesota","7"
"12997","24","2-1992",4994,"Minnesota","7"
"12998","24","2-1993",4806,"Minnesota","7"
"12999","24","2-1994",4815,"Minnesota","7"
"13000","24","2-1995",4623,"Minnesota","7"
"13001","24","2-1996",4879,"Minnesota","7"
"13002","24","2-1997",4858,"Minnesota","7"
"13003","24","2-1998",4925,"Minnesota","7"
"13004","24","2-1999",4990,"Minnesota","7"
"13005","24","2-2000",5147,"Minnesota","7"
"13006","24","2-2001",5123,"Minnesota","7"
"13007","24","2-2002",5115,"Minnesota","7"
"13008","24","2-2003",5576,"Minnesota","7"
"13009","24","2-2004",5869,"Minnesota","7"
"13010","24","2-2005",5692,"Minnesota","7"
"13011","24","2-2006",6045,"Minnesota","7"
"13012","24","2-2007",6027,"Minnesota","7"
"13013","24","2-2008",6269,"Minnesota","7"
"13014","24","2-2009",5768,"Minnesota","7"
"13015","24","2-2010",5521,"Minnesota","7"
"13016","24","2-2011",5476,"Minnesota","7"
"13017","24","2-2012",5663,"Minnesota","7"
"13018","24","2-2013",5322,"Minnesota","7"
"13019","24","2-2014",5525,"Minnesota","7"
"13020","24","2-2015",5543,"Minnesota","7"
"13021","24","3-1968",2672,"Minnesota","7"
"13022","24","3-1969",2752,"Minnesota","7"
"13023","24","3-1970",2962,"Minnesota","7"
"13024","24","3-1971",2713,"Minnesota","7"
"13025","24","3-1972",2389,"Minnesota","7"
"13026","24","3-1973",2320,"Minnesota","7"
"13027","24","3-1974",2338,"Minnesota","7"
"13028","24","3-1975",2419,"Minnesota","7"
"13029","24","3-1976",4712,"Minnesota","7"
"13030","24","3-1977",5034,"Minnesota","7"
"13031","24","3-1978",5220,"Minnesota","7"
"13032","24","3-1979",5511,"Minnesota","7"
"13033","24","3-1980",5729,"Minnesota","7"
"13034","24","3-1981",6020,"Minnesota","7"
"13035","24","3-1982",5988,"Minnesota","7"
"13036","24","3-1983",6006,"Minnesota","7"
"13037","24","3-1984",5743,"Minnesota","7"
"13038","24","3-1985",5920,"Minnesota","7"
"13039","24","3-1986",5593,"Minnesota","7"
"13040","24","3-1987",5625,"Minnesota","7"
"13041","24","3-1988",5657,"Minnesota","7"
"13042","24","3-1989",5742,"Minnesota","7"
"13043","24","3-1990",5958,"Minnesota","7"
"13044","24","3-1991",5830,"Minnesota","7"
"13045","24","3-1992",5551,"Minnesota","7"
"13046","24","3-1993",5691,"Minnesota","7"
"13047","24","3-1994",5731,"Minnesota","7"
"13048","24","3-1995",5450,"Minnesota","7"
"13049","24","3-1996",5473,"Minnesota","7"
"13050","24","3-1997",5614,"Minnesota","7"
"13051","24","3-1998",5470,"Minnesota","7"
"13052","24","3-1999",5660,"Minnesota","7"
"13053","24","3-2000",5794,"Minnesota","7"
"13054","24","3-2001",5747,"Minnesota","7"
"13055","24","3-2002",5656,"Minnesota","7"
"13056","24","3-2003",6227,"Minnesota","7"
"13057","24","3-2004",6301,"Minnesota","7"
"13058","24","3-2005",6302,"Minnesota","7"
"13059","24","3-2006",6518,"Minnesota","7"
"13060","24","3-2007",6582,"Minnesota","7"
"13061","24","3-2008",6464,"Minnesota","7"
"13062","24","3-2009",6260,"Minnesota","7"
"13063","24","3-2010",6249,"Minnesota","7"
"13064","24","3-2011",6099,"Minnesota","7"
"13065","24","3-2012",6010,"Minnesota","7"
"13066","24","3-2013",5822,"Minnesota","7"
"13067","24","3-2014",6248,"Minnesota","7"
"13068","24","3-2015",6051,"Minnesota","7"
"13069","24","4-1968",2580,"Minnesota","7"
"13070","24","4-1969",2692,"Minnesota","7"
"13071","24","4-1970",2824,"Minnesota","7"
"13072","24","4-1971",2543,"Minnesota","7"
"13073","24","4-1972",2276,"Minnesota","7"
"13074","24","4-1973",2241,"Minnesota","7"
"13075","24","4-1974",2199,"Minnesota","7"
"13076","24","4-1975",2338,"Minnesota","7"
"13077","24","4-1976",4332,"Minnesota","7"
"13078","24","4-1977",4838,"Minnesota","7"
"13079","24","4-1978",4870,"Minnesota","7"
"13080","24","4-1979",5289,"Minnesota","7"
"13081","24","4-1980",5515,"Minnesota","7"
"13082","24","4-1981",5542,"Minnesota","7"
"13083","24","4-1982",5671,"Minnesota","7"
"13084","24","4-1983",5515,"Minnesota","7"
"13085","24","4-1984",5417,"Minnesota","7"
"13086","24","4-1985",5832,"Minnesota","7"
"13087","24","4-1986",5634,"Minnesota","7"
"13088","24","4-1987",5614,"Minnesota","7"
"13089","24","4-1988",5553,"Minnesota","7"
"13090","24","4-1989",5643,"Minnesota","7"
"13091","24","4-1990",5879,"Minnesota","7"
"13092","24","4-1991",5655,"Minnesota","7"
"13093","24","4-1992",5603,"Minnesota","7"
"13094","24","4-1993",5555,"Minnesota","7"
"13095","24","4-1994",5447,"Minnesota","7"
"13096","24","4-1995",5340,"Minnesota","7"
"13097","24","4-1996",5313,"Minnesota","7"
"13098","24","4-1997",5367,"Minnesota","7"
"13099","24","4-1998",5710,"Minnesota","7"
"13100","24","4-1999",5603,"Minnesota","7"
"13101","24","4-2000",5510,"Minnesota","7"
"13102","24","4-2001",5828,"Minnesota","7"
"13103","24","4-2002",5600,"Minnesota","7"
"13104","24","4-2003",6066,"Minnesota","7"
"13105","24","4-2004",6116,"Minnesota","7"
"13106","24","4-2005",6059,"Minnesota","7"
"13107","24","4-2006",6120,"Minnesota","7"
"13108","24","4-2007",6111,"Minnesota","7"
"13109","24","4-2008",6298,"Minnesota","7"
"13110","24","4-2009",6073,"Minnesota","7"
"13111","24","4-2010",6082,"Minnesota","7"
"13112","24","4-2011",5909,"Minnesota","7"
"13113","24","4-2012",5558,"Minnesota","7"
"13114","24","4-2013",5693,"Minnesota","7"
"13115","24","4-2014",5648,"Minnesota","7"
"13116","24","4-2015",5939,"Minnesota","7"
"13117","24","5-1968",2779,"Minnesota","7"
"13118","24","5-1969",2803,"Minnesota","7"
"13119","24","5-1970",2803,"Minnesota","7"
"13120","24","5-1971",2556,"Minnesota","7"
"13121","24","5-1972",2408,"Minnesota","7"
"13122","24","5-1973",2298,"Minnesota","7"
"13123","24","5-1974",2287,"Minnesota","7"
"13124","24","5-1975",2399,"Minnesota","7"
"13125","24","5-1976",4568,"Minnesota","7"
"13126","24","5-1977",5063,"Minnesota","7"
"13127","24","5-1978",5341,"Minnesota","7"
"13128","24","5-1979",5477,"Minnesota","7"
"13129","24","5-1980",5576,"Minnesota","7"
"13130","24","5-1981",5733,"Minnesota","7"
"13131","24","5-1982",5806,"Minnesota","7"
"13132","24","5-1983",5620,"Minnesota","7"
"13133","24","5-1984",5691,"Minnesota","7"
"13134","24","5-1985",5955,"Minnesota","7"
"13135","24","5-1986",5902,"Minnesota","7"
"13136","24","5-1987",5748,"Minnesota","7"
"13137","24","5-1988",5941,"Minnesota","7"
"13138","24","5-1989",6059,"Minnesota","7"
"13139","24","5-1990",6054,"Minnesota","7"
"13140","24","5-1991",6044,"Minnesota","7"
"13141","24","5-1992",5939,"Minnesota","7"
"13142","24","5-1993",5802,"Minnesota","7"
"13143","24","5-1994",5620,"Minnesota","7"
"13144","24","5-1995",5872,"Minnesota","7"
"13145","24","5-1996",5582,"Minnesota","7"
"13146","24","5-1997",5838,"Minnesota","7"
"13147","24","5-1998",5724,"Minnesota","7"
"13148","24","5-1999",5766,"Minnesota","7"
"13149","24","5-2000",5827,"Minnesota","7"
"13150","24","5-2001",5973,"Minnesota","7"
"13151","24","5-2002",5958,"Minnesota","7"
"13152","24","5-2003",6445,"Minnesota","7"
"13153","24","5-2004",6124,"Minnesota","7"
"13154","24","5-2005",6347,"Minnesota","7"
"13155","24","5-2006",6508,"Minnesota","7"
"13156","24","5-2007",6690,"Minnesota","7"
"13157","24","5-2008",6577,"Minnesota","7"
"13158","24","5-2009",6347,"Minnesota","7"
"13159","24","5-2010",5995,"Minnesota","7"
"13160","24","5-2011",6136,"Minnesota","7"
"13161","24","5-2012",6174,"Minnesota","7"
"13162","24","5-2013",6083,"Minnesota","7"
"13163","24","5-2014",6167,"Minnesota","7"
"13164","24","5-2015",6127,"Minnesota","7"
"13165","24","6-1968",2699,"Minnesota","7"
"13166","24","6-1969",2717,"Minnesota","7"
"13167","24","6-1970",2824,"Minnesota","7"
"13168","24","6-1971",2507,"Minnesota","7"
"13169","24","6-1972",2231,"Minnesota","7"
"13170","24","6-1973",2145,"Minnesota","7"
"13171","24","6-1974",2293,"Minnesota","7"
"13172","24","6-1975",2380,"Minnesota","7"
"13173","24","6-1976",4660,"Minnesota","7"
"13174","24","6-1977",4963,"Minnesota","7"
"13175","24","6-1978",5248,"Minnesota","7"
"13176","24","6-1979",5201,"Minnesota","7"
"13177","24","6-1980",5473,"Minnesota","7"
"13178","24","6-1981",5815,"Minnesota","7"
"13179","24","6-1982",5733,"Minnesota","7"
"13180","24","6-1983",5493,"Minnesota","7"
"13181","24","6-1984",5513,"Minnesota","7"
"13182","24","6-1985",5751,"Minnesota","7"
"13183","24","6-1986",5599,"Minnesota","7"
