"","Date","stateBirths","states"
"10935","9703",571,"Vermont"
"10936","9704",561,"Vermont"
"10937","9705",615,"Vermont"
"10938","9706",611,"Vermont"
"10939","9707",626,"Vermont"
"10940","9708",583,"Vermont"
"10941","9709",567,"Vermont"
"10942","9710",481,"Vermont"
"10943","9711",524,"Vermont"
"10944","9712",481,"Vermont"
"10945","9801",467,"Vermont"
"10946","9802",480,"Vermont"
"10947","9803",545,"Vermont"
"10948","9804",599,"Vermont"
"10949","9805",653,"Vermont"
"10950","9806",568,"Vermont"
"10951","9807",604,"Vermont"
"10952","9808",549,"Vermont"
"10953","9809",533,"Vermont"
"10954","9810",569,"Vermont"
"10955","9811",482,"Vermont"
"10956","9812",533,"Vermont"
"10957","9901",524,"Vermont"
"10958","9902",459,"Vermont"
"10959","9903",567,"Vermont"
"10960","9904",521,"Vermont"
"10961","9905",586,"Vermont"
"10962","9906",638,"Vermont"
"10963","9907",580,"Vermont"
"10964","9908",622,"Vermont"
"10965","9909",577,"Vermont"
"10966","9910",547,"Vermont"
"10967","9911",461,"Vermont"
"10968","9912",485,"Vermont"
"10969","0001",8026,"Virginia"
"10970","0002",7719,"Virginia"
"10971","0003",8510,"Virginia"
"10972","0004",7718,"Virginia"
"10973","0005",8253,"Virginia"
"10974","0006",8290,"Virginia"
"10975","0007",8456,"Virginia"
"10976","0008",8763,"Virginia"
"10977","0009",8563,"Virginia"
"10978","0010",8369,"Virginia"
"10979","0011",8145,"Virginia"
"10980","0012",8126,"Virginia"
"10981","0101",8201,"Virginia"
"10982","0102",7455,"Virginia"
"10983","0103",8239,"Virginia"
"10984","0104",7922,"Virginia"
"10985","0105",8524,"Virginia"
"10986","0106",8219,"Virginia"
"10987","0107",8660,"Virginia"
"10988","0108",8793,"Virginia"
"10989","0109",8352,"Virginia"
"10990","0110",8386,"Virginia"
"10991","0111",8174,"Virginia"
"10992","0112",7959,"Virginia"
"10993","0201",8256,"Virginia"
"10994","0202",7570,"Virginia"
"10995","0203",7995,"Virginia"
"10996","0204",8115,"Virginia"
"10997","0205",8532,"Virginia"
"10998","0206",8147,"Virginia"
"10999","0207",8840,"Virginia"
"11000","0208",8881,"Virginia"
"11001","0209",8672,"Virginia"
"11002","0210",8533,"Virginia"
"11003","0211",7852,"Virginia"
"11004","0212",8279,"Virginia"
"11005","0301",6449,"Virginia"
"11006","0302",6008,"Virginia"
"11007","0303",6350,"Virginia"
"11008","0304",6361,"Virginia"
"11009","0305",6491,"Virginia"
"11010","0306",6425,"Virginia"
"11011","0307",6993,"Virginia"
"11012","0308",6861,"Virginia"
"11013","0309",7092,"Virginia"
"11014","0310",6842,"Virginia"
"11015","0311",6284,"Virginia"
"11016","0312",6734,"Virginia"
"11017","0401",6618,"Virginia"
"11018","0402",6075,"Virginia"
"11019","0403",6669,"Virginia"
"11020","0404",6492,"Virginia"
"11021","0405",6305,"Virginia"
"11022","0406",6678,"Virginia"
"11023","0407",6842,"Virginia"
"11024","0408",6771,"Virginia"
"11025","0409",6925,"Virginia"
"11026","0410",6644,"Virginia"
"11027","0411",6643,"Virginia"
"11028","0412",6980,"Virginia"
"11029","0501",6603,"Virginia"
"11030","0502",6083,"Virginia"
"11031","0503",6918,"Virginia"
"11032","0504",6371,"Virginia"
"11033","0505",6725,"Virginia"
"11034","0506",6842,"Virginia"
"11035","0507",7039,"Virginia"
"11036","0508",7278,"Virginia"
"11037","0509",7170,"Virginia"
"11038","0510",6833,"Virginia"
"11039","0511",6691,"Virginia"
"11040","0512",7194,"Virginia"
"11041","0601",6720,"Virginia"
"11042","0602",6469,"Virginia"
"11043","0603",7140,"Virginia"
"11044","0604",6342,"Virginia"
"11045","0605",6868,"Virginia"
"11046","0606",7027,"Virginia"
"11047","0607",7164,"Virginia"
"11048","0608",7638,"Virginia"
"11049","0609",7560,"Virginia"
"11050","0610",7255,"Virginia"
"11051","0611",7038,"Virginia"
"11052","0612",7134,"Virginia"
"11053","0701",7173,"Virginia"
"11054","0702",6528,"Virginia"
"11055","0703",7137,"Virginia"
"11056","0704",6636,"Virginia"
"11057","0705",7170,"Virginia"
"11058","0706",7261,"Virginia"
"11059","0707",7654,"Virginia"
"11060","0708",7930,"Virginia"
"11061","0709",7428,"Virginia"
"11062","0710",7446,"Virginia"
"11063","0711",7115,"Virginia"
"11064","0712",7233,"Virginia"
"11065","0801",7349,"Virginia"
"11066","0802",6981,"Virginia"
"11067","0803",7044,"Virginia"
"11068","0804",6883,"Virginia"
"11069","0805",7041,"Virginia"
"11070","0806",6926,"Virginia"
"11071","0807",7546,"Virginia"
"11072","0808",7483,"Virginia"
"11073","0809",7535,"Virginia"
"11074","0810",7196,"Virginia"
"11075","0811",6421,"Virginia"
"11076","0812",7155,"Virginia"
"11077","0901",6821,"Virginia"
"11078","0902",6215,"Virginia"
"11079","0903",6941,"Virginia"
"11080","0904",6641,"Virginia"
"11081","0905",6736,"Virginia"
"11082","0906",6867,"Virginia"
"11083","0907",7403,"Virginia"
"11084","0908",7141,"Virginia"
"11085","0909",7239,"Virginia"
"11086","0910",6909,"Virginia"
"11087","0911",6417,"Virginia"
"11088","0912",6881,"Virginia"
"11089","1001",6447,"Virginia"
"11090","1002",6098,"Virginia"
"11091","1003",6756,"Virginia"
"11092","1004",6602,"Virginia"
"11093","1005",6425,"Virginia"
"11094","1006",6648,"Virginia"
"11095","1007",6798,"Virginia"
"11096","1008",6787,"Virginia"
"11097","1009",6985,"Virginia"
"11098","1010",6668,"Virginia"
"11099","1011",6442,"Virginia"
"11100","1012",6839,"Virginia"
"11101","1101",6410,"Virginia"
"11102","1102",5985,"Virginia"
"11103","1103",6540,"Virginia"
"11104","1104",6020,"Virginia"
"11105","1105",6428,"Virginia"
"11106","1106",6728,"Virginia"
"11107","1107",7005,"Virginia"
"11108","1108",7412,"Virginia"
"11109","1109",6943,"Virginia"
"11110","1110",6491,"Virginia"
"11111","1111",6751,"Virginia"
"11112","1112",6875,"Virginia"
"11113","1201",6539,"Virginia"
"11114","1202",6316,"Virginia"
"11115","1203",6645,"Virginia"
"11116","1204",6006,"Virginia"
"11117","1205",6585,"Virginia"
"11118","1206",6759,"Virginia"
"11119","1207",7153,"Virginia"
"11120","1208",7409,"Virginia"
"11121","1209",6709,"Virginia"
"11122","1210",7043,"Virginia"
"11123","1211",6571,"Virginia"
"11124","1212",6636,"Virginia"
"11125","1301",6691,"Virginia"
"11126","1302",5982,"Virginia"
"11127","1303",6579,"Virginia"
"11128","1304",6412,"Virginia"
"11129","1305",6652,"Virginia"
"11130","1306",6442,"Virginia"
"11131","1307",7157,"Virginia"
"11132","1308",7194,"Virginia"
"11133","1309",6786,"Virginia"
"11134","1310",6784,"Virginia"
"11135","1311",6455,"Virginia"
"11136","1312",6858,"Virginia"
"11137","1401",6649,"Virginia"
"11138","1402",6292,"Virginia"
"11139","1403",6527,"Virginia"
"11140","1404",6504,"Virginia"
"11141","1405",6644,"Virginia"
"11142","1406",6606,"Virginia"
"11143","1407",7330,"Virginia"
"11144","1408",7226,"Virginia"
"11145","1409",7180,"Virginia"
"11146","1410",7052,"Virginia"
"11147","1411",6500,"Virginia"
"11148","1412",7092,"Virginia"
"11149","1501",6751,"Virginia"
"11150","1502",6188,"Virginia"
"11151","1503",6770,"Virginia"
"11152","1504",6509,"Virginia"
"11153","1505",6559,"Virginia"
"11154","1506",6729,"Virginia"
"11155","1507",7293,"Virginia"
"11156","1508",7129,"Virginia"
"11157","1509",7231,"Virginia"
"11158","1510",6865,"Virginia"
"11159","1511",6713,"Virginia"
"11160","1512",6948,"Virginia"
"11161","9501",7651,"Virginia"
"11162","9502",7192,"Virginia"
"11163","9503",7902,"Virginia"
"11164","9504",7330,"Virginia"
"11165","9505",8061,"Virginia"
"11166","9506",7731,"Virginia"
"11167","9507",8001,"Virginia"
"11168","9508",8134,"Virginia"
"11169","9509",8059,"Virginia"
"11170","9510",7689,"Virginia"
"11171","9511",7282,"Virginia"
"11172","9512",7546,"Virginia"
"11173","9601",7495,"Virginia"
"11174","9602",7068,"Virginia"
"11175","9603",7638,"Virginia"
"11176","9604",7555,"Virginia"
"11177","9605",7725,"Virginia"
"11178","9606",7520,"Virginia"
"11179","9607",8233,"Virginia"
"11180","9608",8181,"Virginia"
"11181","9609",7963,"Virginia"
"11182","9610",8024,"Virginia"
"11183","9611",7246,"Virginia"
"11184","9612",7706,"Virginia"
"11185","9701",7421,"Virginia"
"11186","9702",7160,"Virginia"
"11187","9703",7543,"Virginia"
"11188","9704",7659,"Virginia"
"11189","9705",8039,"Virginia"
"11190","9706",7534,"Virginia"
"11191","9707",7981,"Virginia"
"11192","9708",7865,"Virginia"
"11193","9709",7893,"Virginia"
"11194","9710",7757,"Virginia"
"11195","9711",7257,"Virginia"
"11196","9712",7753,"Virginia"
"11197","9801",7651,"Virginia"
"11198","9802",7084,"Virginia"
"11199","9803",7945,"Virginia"
"11200","9804",7746,"Virginia"
"11201","9805",7933,"Virginia"
"11202","9806",7980,"Virginia"
"11203","9807",8350,"Virginia"
"11204","9808",8210,"Virginia"
"11205","9809",8304,"Virginia"
"11206","9810",7805,"Virginia"
"11207","9811",7418,"Virginia"
"11208","9812",7925,"Virginia"
"11209","9901",7493,"Virginia"
"11210","9902",6999,"Virginia"
"11211","9903",8197,"Virginia"
"11212","9904",7675,"Virginia"
"11213","9905",7961,"Virginia"
"11214","9906",7837,"Virginia"
"11215","9907",8346,"Virginia"
"11216","9908",8460,"Virginia"
"11217","9909",8683,"Virginia"
"11218","9910",8132,"Virginia"
"11219","9911",7609,"Virginia"
"11220","9912",8077,"Virginia"
"11221","0001",6454,"Washington"
"11222","0002",6366,"Washington"
"11223","0003",6892,"Washington"
"11224","0004",6703,"Washington"
"11225","0005",7167,"Washington"
"11226","0006",6952,"Washington"
"11227","0007",6813,"Washington"
"11228","0008",7151,"Washington"
"11229","0009",6754,"Washington"
"11230","0010",6713,"Washington"
"11231","0011",6482,"Washington"
"11232","0012",6589,"Washington"
"11233","0101",6479,"Washington"
"11234","0102",6005,"Washington"
"11235","0103",6941,"Washington"
"11236","0104",6630,"Washington"
"11237","0105",7126,"Washington"
"11238","0106",6838,"Washington"
"11239","0107",7037,"Washington"
"11240","0108",6987,"Washington"
"11241","0109",6493,"Washington"
"11242","0110",6451,"Washington"
"11243","0111",6257,"Washington"
"11244","0112",6326,"Washington"
"11245","0201",6455,"Washington"
"11246","0202",5887,"Washington"
"11247","0203",6837,"Washington"
"11248","0204",6617,"Washington"
"11249","0205",6935,"Washington"
"11250","0206",6642,"Washington"
"11251","0207",6874,"Washington"
"11252","0208",6992,"Washington"
"11253","0209",6728,"Washington"
"11254","0210",6579,"Washington"
"11255","0211",6135,"Washington"
"11256","0212",6347,"Washington"
"11257","0301",30659,"Washington"
"11258","0302",27867,"Washington"
"11259","0303",30714,"Washington"
"11260","0304",29974,"Washington"
"11261","0305",30919,"Washington"
"11262","0306",30223,"Washington"
"11263","0307",33676,"Washington"
"11264","0308",33461,"Washington"
"11265","0309",33496,"Washington"
"11266","0310",33310,"Washington"
"11267","0311",30178,"Washington"
"11268","0312",32999,"Washington"
"11269","0401",31040,"Washington"
"11270","0402",28529,"Washington"
"11271","0403",31376,"Washington"
"11272","0404",29905,"Washington"
"11273","0405",30323,"Washington"
"11274","0406",31483,"Washington"
"11275","0407",32961,"Washington"
"11276","0408",33490,"Washington"
"11277","0409",34109,"Washington"
"11278","0410",33124,"Washington"
"11279","0411",31931,"Washington"
"11280","0412",33022,"Washington"
"11281","0501",31043,"Washington"
"11282","0502",28476,"Washington"
"11283","0503",31738,"Washington"
"11284","0504",29553,"Washington"
"11285","0505",31419,"Washington"
"11286","0506",32415,"Washington"
"11287","0507",32616,"Washington"
"11288","0508",34772,"Washington"
"11289","0509",34474,"Washington"
"11290","0510",32974,"Washington"
"11291","0511",32387,"Washington"
"11292","0512",34048,"Washington"
"11293","0601",32959,"Washington"
"11294","0602",29760,"Washington"
"11295","0603",32561,"Washington"
"11296","0604",30117,"Washington"
"11297","0605",32356,"Washington"
"11298","0606",32642,"Washington"
"11299","0607",33838,"Washington"
"11300","0608",36844,"Washington"
"11301","0609",35304,"Washington"
"11302","0610",34921,"Washington"
"11303","0611",34271,"Washington"
"11304","0612",34030,"Washington"
"11305","0701",33578,"Washington"
"11306","0702",30339,"Washington"
"11307","0703",33110,"Washington"
"11308","0704",31417,"Washington"
"11309","0705",33200,"Washington"
"11310","0706",32969,"Washington"
"11311","0707",35626,"Washington"
"11312","0708",37280,"Washington"
"11313","0709",35370,"Washington"
"11314","0710",36012,"Washington"
"11315","0711",34297,"Washington"
"11316","0712",34427,"Washington"
"11317","0801",34271,"Washington"
"11318","0802",31572,"Washington"
"11319","0803",32089,"Washington"
"11320","0804",32424,"Washington"
"11321","0805",32673,"Washington"
"11322","0806",32359,"Washington"
"11323","0807",36131,"Washington"
"11324","0808",35688,"Washington"
"11325","0809",35509,"Washington"
"11326","0810",35424,"Washington"
"11327","0811",32029,"Washington"
"11328","0812",35385,"Washington"
"11329","0901",33149,"Washington"
"11330","0902",30295,"Washington"
"11331","0903",32869,"Washington"
"11332","0904",31714,"Washington"
"11333","0905",32446,"Washington"
"11334","0906",33709,"Washington"
"11335","0907",36333,"Washington"
"11336","0908",35768,"Washington"
"11337","0909",35656,"Washington"
"11338","0910",34062,"Washington"
"11339","0911",31577,"Washington"
"11340","0912",34399,"Washington"
"11341","1001",31357,"Washington"
"11342","1002",28944,"Washington"
"11343","1003",31993,"Washington"
"11344","1004",30448,"Washington"
"11345","1005",30586,"Washington"
"11346","1006",31746,"Washington"
"11347","1007",32998,"Washington"
"11348","1008",34355,"Washington"
"11349","1009",34584,"Washington"
"11350","1010",32916,"Washington"
"11351","1011",32451,"Washington"
"11352","1012",33740,"Washington"
"11353","1101",31091,"Washington"
"11354","1102",28312,"Washington"
"11355","1103",31043,"Washington"
"11356","1104",28998,"Washington"
"11357","1105",30064,"Washington"
"11358","1106",31181,"Washington"
"11359","1107",32550,"Washington"
"11360","1108",34947,"Washington"
"11361","1109",33410,"Washington"
"11362","1110",31816,"Washington"
"11363","1111",31677,"Washington"
"11364","1112",32356,"Washington"
"11365","1201",30673,"Washington"
"11366","1202",29399,"Washington"
"11367","1203",30312,"Washington"
"11368","1204",28858,"Washington"
"11369","1205",31068,"Washington"
"11370","1206",31043,"Washington"
"11371","1207",34046,"Washington"
"11372","1208",35593,"Washington"
"11373","1209",33560,"Washington"
"11374","1210",34374,"Washington"
"11375","1211",31913,"Washington"
"11376","1212",31888,"Washington"
"11377","1301",32060,"Washington"
"11378","1302",28402,"Washington"
"11379","1303",30285,"Washington"
"11380","1304",30280,"Washington"
"11381","1305",31560,"Washington"
"11382","1306",30471,"Washington"
"11383","1307",34421,"Washington"
"11384","1308",35014,"Washington"
"11385","1309",33860,"Washington"
"11386","1310",34238,"Washington"
"11387","1311",32145,"Washington"
"11388","1312",34604,"Washington"
"11389","1401",33190,"Washington"
"11390","1402",29746,"Washington"
"11391","1403",31658,"Washington"
"11392","1404",31069,"Washington"
"11393","1405",32297,"Washington"
"11394","1406",32104,"Washington"
"11395","1407",35537,"Washington"
"11396","1408",35276,"Washington"
"11397","1409",35398,"Washington"
"11398","1410",35290,"Washington"
"11399","1411",32765,"Washington"
"11400","1412",35436,"Washington"
"11401","1501",33389,"Washington"
"11402","1502",29886,"Washington"
"11403","1503",32769,"Washington"
"11404","1504",31749,"Washington"
"11405","1505",31799,"Washington"
"11406","1506",33001,"Washington"
"11407","1507",35673,"Washington"
"11408","1508",35685,"Washington"
"11409","1509",35962,"Washington"
"11410","1510",35496,"Washington"
"11411","1511",33252,"Washington"
"11412","1512",34957,"Washington"
"11413","9501",6154,"Washington"
"11414","9502",5772,"Washington"
"11415","9503",6757,"Washington"
"11416","9504",6454,"Washington"
"11417","9505",6866,"Washington"
"11418","9506",6597,"Washington"
"11419","9507",6736,"Washington"
"11420","9508",6984,"Washington"
"11421","9509",6612,"Washington"
"11422","9510",6274,"Washington"
"11423","9511",5976,"Washington"
"11424","9512",6046,"Washington"
"11425","9601",6058,"Washington"
"11426","9602",5890,"Washington"
"11427","9603",6521,"Washington"
"11428","9604",6482,"Washington"
"11429","9605",6933,"Washington"
"11430","9606",6586,"Washington"
"11431","9607",7077,"Washington"
"11432","9608",6831,"Washington"
"11433","9609",6633,"Washington"
"11434","9610",6559,"Washington"
"11435","9611",6076,"Washington"
"11436","9612",6299,"Washington"
"11437","9701",6337,"Washington"
"11438","9702",5706,"Washington"
"11439","9703",6576,"Washington"
"11440","9704",6506,"Washington"
"11441","9705",6799,"Washington"
"11442","9706",6745,"Washington"
"11443","9707",7174,"Washington"
"11444","9708",6756,"Washington"
"11445","9709",6615,"Washington"
"11446","9710",6567,"Washington"
"11447","9711",5923,"Washington"
"11448","9712",6486,"Washington"
"11449","9801",6394,"Washington"
"11450","9802",6036,"Washington"
"11451","9803",6877,"Washington"
"11452","9804",6779,"Washington"
"11453","9805",6957,"Washington"
"11454","9806",6829,"Washington"
"11455","9807",7007,"Washington"
"11456","9808",6924,"Washington"
"11457","9809",6697,"Washington"
"11458","9810",6561,"Washington"
"11459","9811",6084,"Washington"
"11460","9812",6518,"Washington"
"11461","9901",6378,"Washington"
"11462","9902",6153,"Washington"
"11463","9903",6894,"Washington"
"11464","9904",6623,"Washington"
"11465","9905",6961,"Washington"
"11466","9906",6922,"Washington"
"11467","9907",7219,"Washington"
"11468","9908",6859,"Washington"
"11469","9909",6843,"Washington"
"11470","9910",6531,"Washington"
"11471","9911",5957,"Washington"
"11472","9912",6246,"Washington"
"11473","0001",1657,"West Virginia"
"11474","0002",1709,"West Virginia"
"11475","0003",1746,"West Virginia"
"11476","0004",1633,"West Virginia"
"11477","0005",1761,"West Virginia"
"11478","0006",1763,"West Virginia"
"11479","0007",1807,"West Virginia"
"11480","0008",1890,"West Virginia"
"11481","0009",1882,"West Virginia"
"11482","0010",1736,"West Virginia"
"11483","0011",1654,"West Virginia"
"11484","0012",1627,"West Virginia"
"11485","0101",1620,"West Virginia"
"11486","0102",1552,"West Virginia"
"11487","0103",1742,"West Virginia"
"11488","0104",1600,"West Virginia"
"11489","0105",1826,"West Virginia"
"11490","0106",1670,"West Virginia"
"11491","0107",1869,"West Virginia"
"11492","0108",1836,"West Virginia"
"11493","0109",1763,"West Virginia"
"11494","0110",1723,"West Virginia"
"11495","0111",1681,"West Virginia"
"11496","0112",1546,"West Virginia"
"11497","0201",1683,"West Virginia"
"11498","0202",1570,"West Virginia"
"11499","0203",1710,"West Virginia"
"11500","0204",1686,"West Virginia"
"11501","0205",1790,"West Virginia"
"11502","0206",1715,"West Virginia"
"11503","0207",1886,"West Virginia"
"11504","0208",1825,"West Virginia"
"11505","0209",1789,"West Virginia"
"11506","0210",1833,"West Virginia"
"11507","0211",1622,"West Virginia"
"11508","0212",1603,"West Virginia"
"11509","0301",3893,"West Virginia"
"11510","0302",3702,"West Virginia"
"11511","0303",4337,"West Virginia"
"11512","0304",4228,"West Virginia"
"11513","0305",4543,"West Virginia"
"11514","0306",4302,"West Virginia"
"11515","0307",4558,"West Virginia"
"11516","0308",4201,"West Virginia"
"11517","0309",4284,"West Virginia"
"11518","0310",4152,"West Virginia"
"11519","0311",3695,"West Virginia"
"11520","0312",3965,"West Virginia"
"11521","0401",4047,"West Virginia"
"11522","0402",3977,"West Virginia"
"11523","0403",4381,"West Virginia"
"11524","0404",4477,"West Virginia"
"11525","0405",4465,"West Virginia"
"11526","0406",4494,"West Virginia"
"11527","0407",4346,"West Virginia"
"11528","0408",4457,"West Virginia"
"11529","0409",4086,"West Virginia"
"11530","0410",4106,"West Virginia"
"11531","0411",3844,"West Virginia"
"11532","0412",3990,"West Virginia"
"11533","0501",3887,"West Virginia"
"11534","0502",3944,"West Virginia"
"11535","0503",4557,"West Virginia"
"11536","0504",4377,"West Virginia"
"11537","0505",4512,"West Virginia"
"11538","0506",4493,"West Virginia"
"11539","0507",4554,"West Virginia"
"11540","0508",4586,"West Virginia"
"11541","0509",4406,"West Virginia"
"11542","0510",4151,"West Virginia"
"11543","0511",4057,"West Virginia"
"11544","0512",4032,"West Virginia"
"11545","0601",4094,"West Virginia"
"11546","0602",3922,"West Virginia"
"11547","0603",4680,"West Virginia"
"11548","0604",4397,"West Virginia"
"11549","0605",4793,"West Virginia"
"11550","0606",4883,"West Virginia"
"11551","0607",4674,"West Virginia"
"11552","0608",4824,"West Virginia"
"11553","0609",4400,"West Virginia"
"11554","0610",4490,"West Virginia"
