"","states","stateBirths","Date","dayAvg"
"825","Kentucky",4971,"0309",166
"826","Kentucky",4857,"0310",157
"827","Kentucky",4344,"0311",145
"828","Kentucky",4602,"0312",148
"829","Kentucky",4566,"0401",147
"830","Kentucky",4254,"0402",147
"831","Kentucky",4675,"0403",151
"832","Kentucky",4465,"0404",149
"833","Kentucky",4459,"0405",144
"834","Kentucky",4725,"0406",158
"835","Kentucky",4918,"0407",159
"836","Kentucky",4868,"0408",157
"837","Kentucky",4756,"0409",159
"838","Kentucky",4577,"0410",148
"839","Kentucky",4665,"0411",156
"840","Kentucky",4792,"0412",155
"841","Kentucky",4568,"0501",147
"842","Kentucky",4146,"0502",148
"843","Kentucky",4743,"0503",153
"844","Kentucky",4412,"0504",147
"845","Kentucky",4831,"0505",156
"846","Kentucky",4826,"0506",161
"847","Kentucky",4858,"0507",157
"848","Kentucky",5073,"0508",164
"849","Kentucky",4989,"0509",166
"850","Kentucky",4677,"0510",151
"851","Kentucky",4551,"0511",152
"852","Kentucky",4770,"0512",154
"853","Kentucky",4665,"0601",150
"854","Kentucky",4344,"0602",155
"855","Kentucky",5001,"0603",161
"856","Kentucky",4534,"0604",151
"857","Kentucky",4750,"0605",153
"858","Kentucky",4807,"0606",160
"859","Kentucky",4990,"0607",161
"860","Kentucky",5255,"0608",170
"861","Kentucky",5177,"0609",173
"862","Kentucky",5002,"0610",161
"863","Kentucky",4860,"0611",162
"864","Kentucky",4865,"0612",157
"865","Louisiana",5407,"0301",174
"866","Louisiana",4850,"0302",173
"867","Louisiana",4975,"0303",160
"868","Louisiana",5099,"0304",170
"869","Louisiana",5236,"0305",169
"870","Louisiana",5072,"0306",169
"871","Louisiana",5747,"0307",185
"872","Louisiana",5852,"0308",189
"873","Louisiana",5931,"0309",198
"874","Louisiana",5729,"0310",185
"875","Louisiana",5295,"0311",176
"876","Louisiana",5847,"0312",189
"877","Louisiana",5477,"0401",177
"878","Louisiana",4831,"0402",167
"879","Louisiana",5381,"0403",174
"880","Louisiana",5150,"0404",172
"881","Louisiana",4913,"0405",158
"882","Louisiana",5452,"0406",182
"883","Louisiana",5631,"0407",182
"884","Louisiana",5653,"0408",182
"885","Louisiana",5898,"0409",197
"886","Louisiana",5701,"0410",184
"887","Louisiana",5536,"0411",185
"888","Louisiana",5746,"0412",185
"889","Louisiana",5361,"0501",173
"890","Louisiana",4866,"0502",174
"891","Louisiana",5385,"0503",174
"892","Louisiana",4892,"0504",163
"893","Louisiana",5200,"0505",168
"894","Louisiana",5399,"0506",180
"895","Louisiana",5109,"0507",165
"896","Louisiana",5242,"0508",169
"897","Louisiana",5186,"0509",173
"898","Louisiana",4766,"0510",154
"899","Louisiana",4680,"0511",156
"900","Louisiana",4851,"0512",156
"901","Louisiana",4936,"0601",159
"902","Louisiana",4442,"0602",159
"903","Louisiana",5039,"0603",163
"904","Louisiana",4456,"0604",149
"905","Louisiana",4821,"0605",156
"906","Louisiana",5128,"0606",171
"907","Louisiana",5496,"0607",177
"908","Louisiana",6125,"0608",198
"909","Louisiana",5878,"0609",196
"910","Louisiana",5769,"0610",186
"911","Louisiana",5664,"0611",189
"912","Louisiana",5622,"0612",181
"913","Maine",1094,"0301",35
"914","Maine",1057,"0302",38
"915","Maine",1160,"0303",37
"916","Maine",1186,"0304",40
"917","Maine",1193,"0305",38
"918","Maine",1108,"0306",37
"919","Maine",1218,"0307",39
"920","Maine",1243,"0308",40
"921","Maine",1295,"0309",43
"922","Maine",1140,"0310",37
"923","Maine",1066,"0311",36
"924","Maine",1095,"0312",35
"925","Maine",1088,"0401",35
"926","Maine",1005,"0402",35
"927","Maine",1198,"0403",39
"928","Maine",1203,"0404",40
"929","Maine",1219,"0405",39
"930","Maine",1272,"0406",42
"931","Maine",1196,"0407",39
"932","Maine",1234,"0408",40
"933","Maine",1190,"0409",40
"934","Maine",1099,"0410",35
"935","Maine",1071,"0411",36
"936","Maine",1169,"0412",38
"937","Maine",1088,"0501",35
"938","Maine",1029,"0502",37
"939","Maine",1263,"0503",41
"940","Maine",1191,"0504",40
"941","Maine",1228,"0505",40
"942","Maine",1206,"0506",40
"943","Maine",1282,"0507",41
"944","Maine",1235,"0508",40
"945","Maine",1252,"0509",42
"946","Maine",1129,"0510",36
"947","Maine",1074,"0511",36
"948","Maine",1135,"0512",37
"949","Maine",1112,"0601",36
"950","Maine",1039,"0602",37
"951","Maine",1194,"0603",39
"952","Maine",1110,"0604",37
"953","Maine",1265,"0605",41
"954","Maine",1236,"0606",41
"955","Maine",1216,"0607",39
"956","Maine",1330,"0608",43
"957","Maine",1159,"0609",39
"958","Maine",1176,"0610",38
"959","Maine",1135,"0611",38
"960","Maine",1179,"0612",38
"961","Maryland",6023,"0301",194
"962","Maryland",5576,"0302",199
"963","Maryland",6227,"0303",201
"964","Maryland",6066,"0304",202
"965","Maryland",6445,"0305",208
"966","Maryland",6081,"0306",203
"967","Maryland",6636,"0307",214
"968","Maryland",6629,"0308",214
"969","Maryland",6579,"0309",219
"970","Maryland",6545,"0310",211
"971","Maryland",5839,"0311",195
"972","Maryland",6284,"0312",203
"973","Maryland",6045,"0401",195
"974","Maryland",5869,"0402",202
"975","Maryland",6301,"0403",203
"976","Maryland",6116,"0404",204
"977","Maryland",6124,"0405",198
"978","Maryland",6216,"0406",207
"979","Maryland",6425,"0407",207
"980","Maryland",6479,"0408",209
"981","Maryland",6431,"0409",214
"982","Maryland",6227,"0410",201
"983","Maryland",5983,"0411",199
"984","Maryland",6412,"0412",207
"985","Maryland",6096,"0501",197
"986","Maryland",5692,"0502",203
"987","Maryland",6302,"0503",203
"988","Maryland",6059,"0504",202
"989","Maryland",6347,"0505",205
"990","Maryland",6444,"0506",215
"991","Maryland",6440,"0507",208
"992","Maryland",6524,"0508",210
"993","Maryland",6480,"0509",216
"994","Maryland",6281,"0510",203
"995","Maryland",6020,"0511",201
"996","Maryland",6295,"0512",203
"997","Maryland",6268,"0601",202
"998","Maryland",6045,"0602",216
"999","Maryland",6518,"0603",210
"1000","Maryland",6120,"0604",204
"1001","Maryland",6508,"0605",210
"1002","Maryland",6435,"0606",214
"1003","Maryland",6498,"0607",210
"1004","Maryland",7094,"0608",229
"1005","Maryland",6809,"0609",227
"1006","Maryland",6543,"0610",211
"1007","Maryland",6231,"0611",208
"1008","Maryland",6425,"0612",207
"1009","Massachusetts",6329,"0301",204
"1010","Massachusetts",6048,"0302",216
"1011","Massachusetts",6712,"0303",217
"1012","Massachusetts",6661,"0304",222
"1013","Massachusetts",7009,"0305",226
"1014","Massachusetts",6886,"0306",230
"1015","Massachusetts",7362,"0307",237
"1016","Massachusetts",6905,"0308",223
"1017","Massachusetts",6958,"0309",232
"1018","Massachusetts",6801,"0310",219
"1019","Massachusetts",6212,"0311",207
"1020","Massachusetts",6301,"0312",203
"1021","Massachusetts",6296,"0401",203
"1022","Massachusetts",6079,"0402",210
"1023","Massachusetts",6651,"0403",215
"1024","Massachusetts",6445,"0404",215
"1025","Massachusetts",6680,"0405",215
"1026","Massachusetts",6814,"0406",227
"1027","Massachusetts",7091,"0407",229
"1028","Massachusetts",6916,"0408",223
"1029","Massachusetts",6558,"0409",219
"1030","Massachusetts",6513,"0410",210
"1031","Massachusetts",6254,"0411",208
"1032","Massachusetts",6187,"0412",200
"1033","Massachusetts",5890,"0501",190
"1034","Massachusetts",5607,"0502",200
"1035","Massachusetts",6739,"0503",217
"1036","Massachusetts",6405,"0504",214
"1037","Massachusetts",6623,"0505",214
"1038","Massachusetts",6705,"0506",224
"1039","Massachusetts",6648,"0507",214
"1040","Massachusetts",6905,"0508",223
"1041","Massachusetts",6569,"0509",219
"1042","Massachusetts",6423,"0510",207
"1043","Massachusetts",6108,"0511",204
"1044","Massachusetts",6243,"0512",201
"1045","Massachusetts",6270,"0601",202
"1046","Massachusetts",5790,"0602",207
"1047","Massachusetts",6515,"0603",210
"1048","Massachusetts",6354,"0604",212
"1049","Massachusetts",6788,"0605",219
"1050","Massachusetts",6692,"0606",223
"1051","Massachusetts",6700,"0607",216
"1052","Massachusetts",7030,"0608",227
"1053","Massachusetts",6632,"0609",221
"1054","Massachusetts",6555,"0610",211
"1055","Massachusetts",6153,"0611",205
"1056","Massachusetts",6197,"0612",200
"1057","Michigan",10410,"0301",336
"1058","Michigan",9928,"0302",355
"1059","Michigan",11085,"0303",358
"1060","Michigan",10835,"0304",361
"1061","Michigan",11406,"0305",368
"1062","Michigan",11227,"0306",374
"1063","Michigan",11855,"0307",382
"1064","Michigan",11501,"0308",371
"1065","Michigan",11108,"0309",370
"1066","Michigan",11015,"0310",355
"1067","Michigan",9972,"0311",332
"1068","Michigan",10752,"0312",347
"1069","Michigan",10625,"0401",343
"1070","Michigan",10137,"0402",350
"1071","Michigan",11361,"0403",366
"1072","Michigan",10904,"0404",363
"1073","Michigan",11267,"0405",363
"1074","Michigan",10972,"0406",366
"1075","Michigan",11330,"0407",365
"1076","Michigan",11070,"0408",357
"1077","Michigan",10781,"0409",359
"1078","Michigan",10679,"0410",344
"1079","Michigan",10157,"0411",339
"1080","Michigan",10493,"0412",338
"1081","Michigan",10092,"0501",326
"1082","Michigan",9772,"0502",349
"1083","Michigan",11200,"0503",361
"1084","Michigan",10715,"0504",357
"1085","Michigan",10990,"0505",355
"1086","Michigan",10958,"0506",365
"1087","Michigan",11103,"0507",358
"1088","Michigan",11230,"0508",362
"1089","Michigan",10856,"0509",362
"1090","Michigan",10376,"0510",335
"1091","Michigan",9929,"0511",331
"1092","Michigan",10485,"0512",338
"1093","Michigan",10163,"0601",328
"1094","Michigan",9683,"0602",346
"1095","Michigan",11039,"0603",356
"1096","Michigan",10166,"0604",339
"1097","Michigan",10986,"0605",354
"1098","Michigan",11077,"0606",369
"1099","Michigan",11081,"0607",357
"1100","Michigan",11428,"0608",369
"1101","Michigan",11097,"0609",370
"1102","Michigan",10718,"0610",346
"1103","Michigan",9953,"0611",332
"1104","Michigan",10092,"0612",326
"1105","Minnesota",5334,"0301",172
"1106","Minnesota",5197,"0302",186
"1107","Minnesota",5896,"0303",190
"1108","Minnesota",5748,"0304",192
"1109","Minnesota",6257,"0305",202
"1110","Minnesota",6008,"0306",200
"1111","Minnesota",6335,"0307",204
"1112","Minnesota",6156,"0308",199
"1113","Minnesota",6092,"0309",203
"1114","Minnesota",5961,"0310",192
"1115","Minnesota",5377,"0311",179
"1116","Minnesota",5689,"0312",184
"1117","Minnesota",5703,"0401",184
"1118","Minnesota",5507,"0402",190
"1119","Minnesota",6094,"0403",197
"1120","Minnesota",5986,"0404",200
"1121","Minnesota",6085,"0405",196
"1122","Minnesota",6005,"0406",200
"1123","Minnesota",6159,"0407",199
"1124","Minnesota",6052,"0408",195
"1125","Minnesota",5885,"0409",196
"1126","Minnesota",5803,"0410",187
"1127","Minnesota",5615,"0411",187
"1128","Minnesota",5730,"0412",185
"1129","Minnesota",5681,"0501",183
"1130","Minnesota",5467,"0502",195
"1131","Minnesota",6061,"0503",196
"1132","Minnesota",5808,"0504",194
"1133","Minnesota",6312,"0505",204
"1134","Minnesota",6133,"0506",204
"1135","Minnesota",6193,"0507",200
"1136","Minnesota",6118,"0508",197
"1137","Minnesota",6030,"0509",201
"1138","Minnesota",5742,"0510",185
"1139","Minnesota",5560,"0511",185
"1140","Minnesota",5814,"0512",188
"1141","Minnesota",5728,"0601",185
"1142","Minnesota",5454,"0602",195
"1143","Minnesota",6320,"0603",204
"1144","Minnesota",5960,"0604",199
"1145","Minnesota",6481,"0605",209
"1146","Minnesota",6472,"0606",216
"1147","Minnesota",6302,"0607",203
"1148","Minnesota",6628,"0608",214
"1149","Minnesota",6318,"0609",211
"1150","Minnesota",6218,"0610",201
"1151","Minnesota",5859,"0611",195
"1152","Minnesota",5785,"0612",187
"1153","Mississippi",3519,"0301",114
"1154","Mississippi",3142,"0302",112
"1155","Mississippi",3406,"0303",110
"1156","Mississippi",3224,"0304",107
"1157","Mississippi",3301,"0305",106
"1158","Mississippi",3505,"0306",117
"1159","Mississippi",3699,"0307",119
"1160","Mississippi",3821,"0308",123
"1161","Mississippi",3715,"0309",124
"1162","Mississippi",3813,"0310",123
"1163","Mississippi",3417,"0311",114
"1164","Mississippi",3818,"0312",123
"1165","Mississippi",3408,"0401",110
"1166","Mississippi",3217,"0402",111
"1167","Mississippi",3585,"0403",116
"1168","Mississippi",3403,"0404",113
"1169","Mississippi",3327,"0405",107
"1170","Mississippi",3517,"0406",117
"1171","Mississippi",3673,"0407",118
"1172","Mississippi",3736,"0408",121
"1173","Mississippi",3832,"0409",128
"1174","Mississippi",3652,"0410",118
"1175","Mississippi",3682,"0411",123
"1176","Mississippi",3795,"0412",122
"1177","Mississippi",3535,"0501",114
"1178","Mississippi",3140,"0502",112
"1179","Mississippi",3475,"0503",112
"1180","Mississippi",3240,"0504",108
"1181","Mississippi",3474,"0505",112
"1182","Mississippi",3539,"0506",118
"1183","Mississippi",3560,"0507",115
"1184","Mississippi",3757,"0508",121
"1185","Mississippi",3762,"0509",125
"1186","Mississippi",3611,"0510",116
"1187","Mississippi",3523,"0511",117
"1188","Mississippi",3779,"0512",122
"1189","Mississippi",3675,"0601",119
"1190","Mississippi",3400,"0602",121
"1191","Mississippi",3626,"0603",117
"1192","Mississippi",3383,"0604",113
"1193","Mississippi",3631,"0605",117
"1194","Mississippi",3716,"0606",124
"1195","Mississippi",3834,"0607",124
"1196","Mississippi",4352,"0608",140
"1197","Mississippi",4274,"0609",142
"1198","Mississippi",4106,"0610",132
"1199","Mississippi",4010,"0611",134
"1200","Mississippi",4049,"0612",131
"1201","Missouri",6102,"0301",197
"1202","Missouri",5802,"0302",207
"1203","Missouri",6330,"0303",204
"1204","Missouri",6224,"0304",207
"1205","Missouri",6378,"0305",206
"1206","Missouri",6470,"0306",216
"1207","Missouri",7133,"0307",230
"1208","Missouri",6724,"0308",217
"1209","Missouri",6762,"0309",225
"1210","Missouri",6537,"0310",211
"1211","Missouri",5880,"0311",196
"1212","Missouri",6703,"0312",216
"1213","Missouri",6290,"0401",203
"1214","Missouri",6042,"0402",208
"1215","Missouri",6597,"0403",213
"1216","Missouri",6308,"0404",210
"1217","Missouri",6261,"0405",202
"1218","Missouri",6704,"0406",223
"1219","Missouri",6886,"0407",222
"1220","Missouri",6534,"0408",211
"1221","Missouri",6700,"0409",223
"1222","Missouri",6596,"0410",213
"1223","Missouri",6248,"0411",208
"1224","Missouri",6599,"0412",213
"1225","Missouri",6090,"0501",196
"1226","Missouri",5933,"0502",212
"1227","Missouri",6747,"0503",218
"1228","Missouri",6447,"0504",215
"1229","Missouri",6625,"0505",214
"1230","Missouri",6671,"0506",222
"1231","Missouri",6853,"0507",221
"1232","Missouri",7027,"0508",227
"1233","Missouri",6730,"0509",224
"1234","Missouri",6452,"0510",208
"1235","Missouri",6396,"0511",213
"1236","Missouri",6647,"0512",214
"1237","Missouri",6487,"0601",209
"1238","Missouri",6192,"0602",221
"1239","Missouri",6948,"0603",224
"1240","Missouri",6314,"0604",210
"1241","Missouri",6818,"0605",220
"1242","Missouri",6759,"0606",225
"1243","Missouri",6860,"0607",221
"1244","Missouri",7502,"0608",242
"1245","Missouri",7080,"0609",236
"1246","Missouri",6834,"0610",220
"1247","Missouri",6715,"0611",224
"1248","Missouri",6876,"0612",222
"1249","Montana",903,"0301",29
"1250","Montana",811,"0302",29
"1251","Montana",958,"0303",31
"1252","Montana",989,"0304",33
"1253","Montana",1018,"0305",33
"1254","Montana",965,"0306",32
"1255","Montana",1046,"0307",34
"1256","Montana",980,"0308",32
"1257","Montana",980,"0309",33
"1258","Montana",971,"0310",31
"1259","Montana",846,"0311",28
"1260","Montana",955,"0312",31
"1261","Montana",858,"0401",28
"1262","Montana",859,"0402",30
"1263","Montana",935,"0403",30
"1264","Montana",987,"0404",33
"1265","Montana",1032,"0405",33
"1266","Montana",1017,"0406",34
"1267","Montana",1076,"0407",35
"1268","Montana",961,"0408",31
"1269","Montana",1026,"0409",34
"1270","Montana",961,"0410",31
"1271","Montana",916,"0411",31
"1272","Montana",891,"0412",29
"1273","Montana",895,"0501",29
"1274","Montana",821,"0502",29
"1275","Montana",971,"0503",31
"1276","Montana",991,"0504",33
"1277","Montana",1039,"0505",34
"1278","Montana",1035,"0506",34
"1279","Montana",1068,"0507",34
"1280","Montana",1023,"0508",33
"1281","Montana",1024,"0509",34
"1282","Montana",919,"0510",30
"1283","Montana",905,"0511",30
"1284","Montana",892,"0512",29
"1285","Montana",943,"0601",30
"1286","Montana",874,"0602",31
"1287","Montana",1082,"0603",35
"1288","Montana",978,"0604",33
"1289","Montana",1153,"0605",37
"1290","Montana",1142,"0606",38
"1291","Montana",1106,"0607",36
"1292","Montana",1160,"0608",37
"1293","Montana",1050,"0609",35
"1294","Montana",1016,"0610",33
"1295","Montana",998,"0611",33
"1296","Montana",1006,"0612",32
"1297","Nebraska",2017,"0301",65
"1298","Nebraska",1883,"0302",67
"1299","Nebraska",2156,"0303",70
"1300","Nebraska",2155,"0304",72
"1301","Nebraska",2248,"0305",73
"1302","Nebraska",2126,"0306",71
"1303","Nebraska",2375,"0307",77
"1304","Nebraska",2222,"0308",72
"1305","Nebraska",2267,"0309",76
"1306","Nebraska",2285,"0310",74
"1307","Nebraska",2050,"0311",68
"1308","Nebraska",2133,"0312",69
"1309","Nebraska",2111,"0401",68
"1310","Nebraska",2044,"0402",70
"1311","Nebraska",2306,"0403",74
"1312","Nebraska",2146,"0404",72
"1313","Nebraska",2207,"0405",71
"1314","Nebraska",2192,"0406",73
"1315","Nebraska",2371,"0407",76
"1316","Nebraska",2167,"0408",70
"1317","Nebraska",2239,"0409",75
"1318","Nebraska",2240,"0410",72
"1319","Nebraska",2142,"0411",71
"1320","Nebraska",2167,"0412",70
"1321","Nebraska",1999,"0501",64
"1322","Nebraska",1989,"0502",71
"1323","Nebraska",2254,"0503",73
"1324","Nebraska",2163,"0504",72
"1325","Nebraska",2242,"0505",72
"1326","Nebraska",2271,"0506",76
"1327","Nebraska",2191,"0507",71
"1328","Nebraska",2330,"0508",75
"1329","Nebraska",2282,"0509",76
"1330","Nebraska",2175,"0510",70
"1331","Nebraska",2100,"0511",70
"1332","Nebraska",2149,"0512",69
"1333","Nebraska",2092,"0601",67
"1334","Nebraska",1981,"0602",71
"1335","Nebraska",2254,"0603",73
"1336","Nebraska",2112,"0604",70
"1337","Nebraska",2251,"0605",73
"1338","Nebraska",2322,"0606",77
"1339","Nebraska",2283,"0607",74
"1340","Nebraska",2390,"0608",77
"1341","Nebraska",2344,"0609",78
"1342","Nebraska",2248,"0610",73
"1343","Nebraska",2202,"0611",73
"1344","Nebraska",2248,"0612",73
"1345","Nevada",2621,"0301",85
"1346","Nevada",2487,"0302",89
"1347","Nevada",2696,"0303",87
"1348","Nevada",2699,"0304",90
"1349","Nevada",2945,"0305",95
"1350","Nevada",2750,"0306",92
"1351","Nevada",2970,"0307",96
"1352","Nevada",3020,"0308",97
"1353","Nevada",2983,"0309",99
"1354","Nevada",2912,"0310",94
"1355","Nevada",2706,"0311",90
"1356","Nevada",2858,"0312",92
"1357","Nevada",2827,"0401",91
