"","County","M","median","low","high"
"3709",39133,1,130,120,140
"3710",39133,2,120,110,130
"3711",39133,3,140,130,150
"3712",39133,4,130,120,140
"3713",39133,5,140,140,150
"3714",39133,6,140,130,150
"3715",39133,7,140,140,150
"3716",39133,8,140,130,150
"3717",39133,9,140,120,150
"3718",39133,10,130,120,150
"3719",39133,11,130,110,140
"3720",39133,12,130,120,140
"3721",39139,1,130,110,140
"3722",39139,2,120,110,130
"3723",39139,3,140,120,140
"3724",39139,4,120,110,120
"3725",39139,5,130,120,140
"3726",39139,6,130,130,140
"3727",39139,7,140,140,150
"3728",39139,8,140,130,140
"3729",39139,9,140,130,150
"3730",39139,10,130,120,140
"3731",39139,11,120,110,130
"3732",39139,12,130,120,140
"3733",39151,1,360,320,380
"3734",39151,2,350,320,360
"3735",39151,3,390,360,410
"3736",39151,4,370,340,380
"3737",39151,5,390,360,410
"3738",39151,6,380,370,410
"3739",39151,7,400,390,420
"3740",39151,8,400,380,410
"3741",39151,9,370,360,390
"3742",39151,10,370,360,400
"3743",39151,11,350,320,370
"3744",39151,12,370,340,390
"3745",39153,1,520,500,560
"3746",39153,2,520,480,540
"3747",39153,3,570,520,610
"3748",39153,4,550,510,580
"3749",39153,5,560,540,610
"3750",39153,6,560,520,590
"3751",39153,7,590,560,610
"3752",39153,8,600,570,620
"3753",39153,9,560,540,610
"3754",39153,10,570,530,590
"3755",39153,11,510,490,550
"3756",39153,12,530,500,580
"3757",39155,1,200,180,210
"3758",39155,2,190,170,220
"3759",39155,3,210,180,230
"3760",39155,4,200,180,220
"3761",39155,5,200,190,220
"3762",39155,6,210,190,240
"3763",39155,7,210,200,220
"3764",39155,8,210,190,230
"3765",39155,9,210,190,230
"3766",39155,10,210,190,210
"3767",39155,11,190,180,210
"3768",39155,12,200,180,210
"3769",39165,1,200,170,210
"3770",39165,2,190,170,200
"3771",39165,3,220,190,240
"3772",39165,4,200,180,220
"3773",39165,5,210,200,230
"3774",39165,6,200,190,220
"3775",39165,7,220,200,230
"3776",39165,8,220,200,230
"3777",39165,9,220,200,240
"3778",39165,10,200,200,220
"3779",39165,11,190,180,200
"3780",39165,12,210,200,220
"3781",39169,1,130,120,130
"3782",39169,2,120,110,130
"3783",39169,3,140,130,140
"3784",39169,4,130,120,130
"3785",39169,5,130,120,140
"3786",39169,6,130,130,140
"3787",39169,7,140,130,140
"3788",39169,8,140,130,150
"3789",39169,9,130,130,140
"3790",39169,10,140,130,140
"3791",39169,11,130,120,130
"3792",39169,12,130,120,140
"3793",39173,1,110,100,120
"3794",39173,2,100,100,110
"3795",39173,3,120,110,120
"3796",39173,4,110,110,120
"3797",39173,5,120,110,130
"3798",39173,6,110,110,120
"3799",39173,7,130,120,130
"3800",39173,8,120,110,120
"3801",39173,9,120,110,130
"3802",39173,10,120,110,120
"3803",39173,11,110,100,110
"3804",39173,12,110,100,120
"3805",40027,1,210,200,230
"3806",40027,2,200,180,220
"3807",40027,3,230,200,250
"3808",40027,4,220,200,240
"3809",40027,5,220,210,250
"3810",40027,6,220,220,260
"3811",40027,7,250,220,260
"3812",40027,8,230,210,270
"3813",40027,9,240,200,260
"3814",40027,10,240,200,250
"3815",40027,11,220,200,230
"3816",40027,12,240,210,250
"3817",40031,1,170,150,180
"3818",40031,2,160,150,160
"3819",40031,3,170,150,180
"3820",40031,4,160,150,170
"3821",40031,5,160,150,170
"3822",40031,6,160,150,170
"3823",40031,7,160,160,180
"3824",40031,8,180,170,190
"3825",40031,9,180,160,180
"3826",40031,10,170,160,180
"3827",40031,11,160,150,160
"3828",40031,12,170,160,180
"3829",40109,1,960,910,1010
"3830",40109,2,910,840,940
"3831",40109,3,970,900,1040
"3832",40109,4,900,880,960
"3833",40109,5,940,910,1030
"3834",40109,6,980,930,1030
"3835",40109,7,1050,980,1090
"3836",40109,8,1040,960,1100
"3837",40109,9,1030,970,1070
"3838",40109,10,990,940,1060
"3839",40109,11,950,860,1010
"3840",40109,12,1000,930,1030
"3841",40143,1,770,750,790
"3842",40143,2,710,670,730
"3843",40143,3,760,730,780
"3844",40143,4,730,700,770
"3845",40143,5,760,720,780
"3846",40143,6,770,720,790
"3847",40143,7,800,780,850
"3848",40143,8,840,820,880
"3849",40143,9,810,780,830
"3850",40143,10,810,760,830
"3851",40143,11,750,730,770
"3852",40143,12,780,760,820
"3853",41005,1,310,300,320
"3854",41005,2,300,290,320
"3855",41005,3,340,340,350
"3856",41005,4,330,320,350
"3857",41005,5,360,350,370
"3858",41005,6,350,340,370
"3859",41005,7,360,340,370
"3860",41005,8,350,340,370
"3861",41005,9,350,340,350
"3862",41005,10,340,320,350
"3863",41005,11,320,300,330
"3864",41005,12,320,320,340
"3865",41029,1,180,170,180
"3866",41029,2,170,160,170
"3867",41029,3,190,180,200
"3868",41029,4,180,170,190
"3869",41029,5,200,180,200
"3870",41029,6,190,180,200
"3871",41029,7,200,190,210
"3872",41029,8,200,190,210
"3873",41029,9,190,170,210
"3874",41029,10,180,170,200
"3875",41029,11,170,160,180
"3876",41029,12,180,180,200
"3877",41039,1,280,280,290
"3878",41039,2,280,260,280
"3879",41039,3,300,290,310
"3880",41039,4,310,300,320
"3881",41039,5,330,320,340
"3882",41039,6,320,310,330
"3883",41039,7,320,310,330
"3884",41039,8,310,290,330
"3885",41039,9,310,290,320
"3886",41039,10,290,290,300
"3887",41039,11,280,270,300
"3888",41039,12,290,270,310
"3889",41047,1,360,350,380
"3890",41047,2,350,330,360
"3891",41047,3,390,360,410
"3892",41047,4,380,360,380
"3893",41047,5,390,370,400
"3894",41047,6,380,370,410
"3895",41047,7,400,380,430
"3896",41047,8,400,380,420
"3897",41047,9,390,380,410
"3898",41047,10,380,370,400
"3899",41047,11,360,350,380
"3900",41047,12,370,350,380
"3901",41051,1,760,730,780
"3902",41051,2,700,690,760
"3903",41051,3,800,790,840
"3904",41051,4,800,760,800
"3905",41051,5,830,820,860
"3906",41051,6,800,790,830
"3907",41051,7,840,810,870
"3908",41051,8,830,800,880
"3909",41051,9,810,790,840
"3910",41051,10,780,760,810
"3911",41051,11,740,720,750
"3912",41051,12,780,760,800
"3913",41067,1,570,540,600
"3914",41067,2,550,520,580
"3915",41067,3,620,580,650
"3916",41067,4,610,600,630
"3917",41067,5,630,620,670
"3918",41067,6,640,590,660
"3919",41067,7,660,620,690
"3920",41067,8,630,620,670
"3921",41067,9,620,580,650
"3922",41067,10,610,580,640
"3923",41067,11,570,540,590
"3924",41067,12,590,570,610
"3925",42003,1,1070,1050,1120
"3926",42003,2,1000,970,1100
"3927",42003,3,1120,1110,1230
"3928",42003,4,1130,1090,1160
"3929",42003,5,1190,1140,1250
"3930",42003,6,1160,1090,1240
"3931",42003,7,1210,1170,1230
"3932",42003,8,1200,1180,1270
"3933",42003,9,1170,1120,1210
"3934",42003,10,1150,1100,1160
"3935",42003,11,1070,1040,1080
"3936",42003,12,1080,1050,1140
"3937",42007,1,140,140,150
"3938",42007,2,140,130,140
"3939",42007,3,150,140,160
"3940",42007,4,150,140,160
"3941",42007,5,160,150,170
"3942",42007,6,150,140,160
"3943",42007,7,160,150,170
"3944",42007,8,160,150,170
"3945",42007,9,160,140,170
"3946",42007,10,160,140,160
"3947",42007,11,140,130,150
"3948",42007,12,150,140,160
"3949",42011,1,390,360,410
"3950",42011,2,360,340,380
"3951",42011,3,400,380,410
"3952",42011,4,380,360,410
"3953",42011,5,400,380,440
"3954",42011,6,410,400,420
"3955",42011,7,430,410,450
"3956",42011,8,430,400,450
"3957",42011,9,420,380,440
"3958",42011,10,400,390,410
"3959",42011,11,380,370,400
"3960",42011,12,400,380,430
"3961",42013,1,120,110,120
"3962",42013,2,110,100,120
"3963",42013,3,120,110,130
"3964",42013,4,120,110,130
"3965",42013,5,130,120,130
"3966",42013,6,120,120,130
"3967",42013,7,130,120,140
"3968",42013,8,130,120,130
"3969",42013,9,120,110,130
"3970",42013,10,120,110,120
"3971",42013,11,110,100,120
"3972",42013,12,110,100,120
"3973",42017,1,540,480,560
"3974",42017,2,520,490,550
"3975",42017,3,580,510,600
"3976",42017,4,580,510,620
"3977",42017,5,610,540,640
"3978",42017,6,580,550,600
"3979",42017,7,620,560,650
"3980",42017,8,610,560,630
"3981",42017,9,600,540,640
"3982",42017,10,570,530,620
"3983",42017,11,520,490,580
"3984",42017,12,540,510,560
"3985",42019,1,160,150,170
"3986",42019,2,140,140,160
"3987",42019,3,170,150,180
"3988",42019,4,170,160,180
"3989",42019,5,170,160,180
"3990",42019,6,160,160,180
"3991",42019,7,180,170,190
"3992",42019,8,170,160,190
"3993",42019,9,170,160,180
"3994",42019,10,160,150,180
"3995",42019,11,140,140,160
"3996",42019,12,150,140,170
"3997",42021,1,110,110,120
"3998",42021,2,110,100,120
"3999",42021,3,120,110,130
"4000",42021,4,120,110,130
"4001",42021,5,130,120,140
"4002",42021,6,130,120,140
"4003",42021,7,130,120,140
"4004",42021,8,130,120,140
"4005",42021,9,130,120,130
"4006",42021,10,120,120,130
"4007",42021,11,120,110,120
"4008",42021,12,120,110,120
"4009",42027,1,100,90,100
"4010",42027,2,100,90,100
"4011",42027,3,110,100,120
"4012",42027,4,100,100,110
"4013",42027,5,110,100,120
"4014",42027,6,110,100,120
"4015",42027,7,120,110,120
"4016",42027,8,110,110,120
"4017",42027,9,110,110,110
"4018",42027,10,100,100,110
"4019",42027,11,100,100,110
"4020",42027,12,100,90,110
"4021",42029,1,450,420,480
"4022",42029,2,440,400,460
"4023",42029,3,490,480,500
"4024",42029,4,470,450,500
"4025",42029,5,510,480,520
"4026",42029,6,480,470,510
"4027",42029,7,500,470,530
"4028",42029,8,510,490,550
"4029",42029,9,500,480,520
"4030",42029,10,500,480,510
"4031",42029,11,440,420,460
"4032",42029,12,450,430,480
"4033",42041,1,190,170,210
"4034",42041,2,180,170,190
"4035",42041,3,200,190,220
"4036",42041,4,190,180,210
"4037",42041,5,210,200,210
"4038",42041,6,200,190,210
"4039",42041,7,200,200,220
"4040",42041,8,220,200,230
"4041",42041,9,200,190,220
"4042",42041,10,200,200,210
"4043",42041,11,180,170,200
"4044",42041,12,190,180,200
"4045",42043,1,260,260,280
"4046",42043,2,260,240,270
"4047",42043,3,270,260,290
"4048",42043,4,270,270,280
"4049",42043,5,280,270,300
"4050",42043,6,270,260,290
"4051",42043,7,290,280,300
"4052",42043,8,300,280,310
"4053",42043,9,280,260,290
"4054",42043,10,280,270,300
"4055",42043,11,270,250,280
"4056",42043,12,280,260,290
"4057",42045,1,550,540,580
"4058",42045,2,520,510,540
"4059",42045,3,570,540,600
"4060",42045,4,560,540,560
"4061",42045,5,590,580,590
"4062",42045,6,580,560,600
"4063",42045,7,600,580,610
"4064",42045,8,610,600,630
"4065",42045,9,600,570,610
"4066",42045,10,580,570,590
"4067",42045,11,540,520,560
"4068",42045,12,570,540,570
"4069",42049,1,280,260,290
"4070",42049,2,250,230,270
"4071",42049,3,280,260,300
"4072",42049,4,270,260,280
"4073",42049,5,300,280,300
"4074",42049,6,290,260,300
"4075",42049,7,300,280,320
"4076",42049,8,290,280,310
"4077",42049,9,290,270,300
"4078",42049,10,280,270,290
"4079",42049,11,260,250,270
"4080",42049,12,280,270,290
"4081",42051,1,120,110,130
"4082",42051,2,110,100,120
"4083",42051,3,120,120,130
"4084",42051,4,120,110,120
"4085",42051,5,120,110,130
"4086",42051,6,130,110,140
"4087",42051,7,130,120,150
"4088",42051,8,140,120,140
"4089",42051,9,130,120,140
"4090",42051,10,130,120,130
"4091",42051,11,120,110,120
"4092",42051,12,120,110,130
"4093",42055,1,140,130,150
"4094",42055,2,130,120,140
"4095",42055,3,140,130,160
"4096",42055,4,140,130,160
"4097",42055,5,140,140,160
"4098",42055,6,150,140,160
"4099",42055,7,160,140,170
"4100",42055,8,150,140,170
"4101",42055,9,150,140,160
"4102",42055,10,160,140,170
"4103",42055,11,140,120,150
"4104",42055,12,140,130,160
"4105",42069,1,180,170,180
"4106",42069,2,170,160,180
"4107",42069,3,180,180,190
"4108",42069,4,180,170,180
"4109",42069,5,200,180,200
"4110",42069,6,200,190,200
"4111",42069,7,210,180,220
"4112",42069,8,190,180,200
"4113",42069,9,190,180,200
"4114",42069,10,180,170,200
"4115",42069,11,170,170,180
"4116",42069,12,180,170,180
"4117",42071,1,550,540,580
"4118",42071,2,520,510,540
"4119",42071,3,580,560,600
"4120",42071,4,540,520,570
"4121",42071,5,560,550,600
"4122",42071,6,570,550,590
"4123",42071,7,600,580,620
"4124",42071,8,620,600,650
"4125",42071,9,620,590,640
"4126",42071,10,600,560,610
"4127",42071,11,550,530,560
"4128",42071,12,570,520,590
"4129",42075,1,120,110,130
"4130",42075,2,120,110,130
"4131",42075,3,120,110,130
"4132",42075,4,130,120,140
"4133",42075,5,130,120,140
"4134",42075,6,130,120,130
"4135",42075,7,130,120,150
"4136",42075,8,140,130,150
"4137",42075,9,130,130,150
"4138",42075,10,130,120,140
"4139",42075,11,130,120,130
"4140",42075,12,130,120,140
"4141",42077,1,310,300,320
"4142",42077,2,300,290,310
"4143",42077,3,340,320,360
"4144",42077,4,320,310,340
"4145",42077,5,340,320,370
"4146",42077,6,350,330,380
"4147",42077,7,360,340,380
"4148",42077,8,360,340,380
"4149",42077,9,340,320,360
"4150",42077,10,330,320,350
"4151",42077,11,330,300,360
"4152",42077,12,330,300,350
"4153",42079,1,250,240,260
"4154",42079,2,240,220,250
"4155",42079,3,260,250,270
"4156",42079,4,260,240,260
"4157",42079,5,270,260,280
"4158",42079,6,260,260,270
"4159",42079,7,280,280,300
"4160",42079,8,270,260,290
"4161",42079,9,260,260,280
"4162",42079,10,260,250,280
"4163",42079,11,250,240,260
"4164",42079,12,260,240,280
"4165",42081,1,100,100,110
"4166",42081,2,100,100,100
"4167",42081,3,110,110,120
"4168",42081,4,110,100,110
"4169",42081,5,110,110,120
"4170",42081,6,110,100,110
"4171",42081,7,120,110,130
"4172",42081,8,120,110,120
"4173",42081,9,120,100,120
"4174",42081,10,110,100,120
"4175",42081,11,100,90,110
"4176",42081,12,100,100,110
"4177",42085,1,100,90,100
"4178",42085,2,100,80,110
"4179",42085,3,110,100,110
"4180",42085,4,100,90,120
"4181",42085,5,110,100,120
"4182",42085,6,100,90,110
"4183",42085,7,110,100,120
"4184",42085,8,110,110,120
"4185",42085,9,100,90,110
"4186",42085,10,110,100,110
"4187",42085,11,100,90,100
"4188",42085,12,100,90,110
"4189",42091,1,750,740,780
"4190",42091,2,710,680,740
"4191",42091,3,800,760,820
"4192",42091,4,780,740,800
"4193",42091,5,790,790,840
"4194",42091,6,780,750,800
"4195",42091,7,820,790,850
"4196",42091,8,820,800,860
"4197",42091,9,800,780,820
"4198",42091,10,790,780,810
"4199",42091,11,720,710,750
"4200",42091,12,730,710,750
"4201",42095,1,240,220,250
"4202",42095,2,230,220,240
"4203",42095,3,250,240,260
"4204",42095,4,250,240,260
"4205",42095,5,260,240,270
"4206",42095,6,240,240,260
"4207",42095,7,260,250,290
"4208",42095,8,250,240,280
"4209",42095,9,260,240,260
"4210",42095,10,250,240,260
"4211",42095,11,230,220,250
"4212",42095,12,240,220,250
"4213",42101,1,1920,1870,1940
"4214",42101,2,1770,1710,1800
"4215",42101,3,1880,1820,1910
"4216",42101,4,1770,1730,1820
"4217",42101,5,1870,1820,1900
"4218",42101,6,1860,1810,1930
"4219",42101,7,2010,1980,2060
"4220",42101,8,1970,1880,2070
"4221",42101,9,1900,1860,2030
"4222",42101,10,1870,1820,1980
"4223",42101,11,1780,1760,1870
"4224",42101,12,1930,1880,1950
"4225",42107,1,120,100,130
"4226",42107,2,110,100,120
"4227",42107,3,120,110,130
"4228",42107,4,110,110,120
"4229",42107,5,120,110,130
"4230",42107,6,120,120,130
"4231",42107,7,130,120,140
"4232",42107,8,130,120,130
"4233",42107,9,120,120,130
"4234",42107,10,120,110,130
"4235",42107,11,110,110,120
"4236",42107,12,110,110,120
"4237",42125,1,160,150,170
"4238",42125,2,160,150,160
"4239",42125,3,160,160,180
"4240",42125,4,170,160,180
"4241",42125,5,180,170,190
"4242",42125,6,180,160,190
"4243",42125,7,190,180,200
"4244",42125,8,180,170,190
"4245",42125,9,180,170,200
"4246",42125,10,170,170,180
"4247",42125,11,160,160,170
"4248",42125,12,170,160,180
"4249",42129,1,270,260,270
"4250",42129,2,260,240,270
"4251",42129,3,280,260,300
"4252",42129,4,270,270,300
"4253",42129,5,300,280,330
"4254",42129,6,300,280,320
"4255",42129,7,300,290,320
"4256",42129,8,300,290,310
"4257",42129,9,280,280,320
"4258",42129,10,290,280,310
"4259",42129,11,260,240,270
"4260",42129,12,270,250,290
"4261",42133,1,380,360,410
"4262",42133,2,370,350,380
"4263",42133,3,400,380,440
"4264",42133,4,400,370,420
"4265",42133,5,400,380,440
"4266",42133,6,390,380,410
"4267",42133,7,420,400,450
"4268",42133,8,430,400,470
"4269",42133,9,420,410,440
"4270",42133,10,400,380,420
"4271",42133,11,380,360,400
"4272",42133,12,390,370,410
"4273",44003,1,140,120,150
"4274",44003,2,140,120,140
"4275",44003,3,140,130,160
"4276",44003,4,150,140,160
"4277",44003,5,150,140,170
"4278",44003,6,160,150,160
"4279",44003,7,160,150,170
"4280",44003,8,160,140,160
"4281",44003,9,150,140,170
"4282",44003,10,150,140,160
"4283",44003,11,130,120,140
"4284",44003,12,140,120,150
"4285",44007,1,640,620,670
"4286",44007,2,590,570,620
"4287",44007,3,660,630,680
"4288",44007,4,630,610,680
"4289",44007,5,700,640,710
"4290",44007,6,660,650,690
"4291",44007,7,700,680,730
"4292",44007,8,700,680,750
"4293",44007,9,660,630,690
"4294",44007,10,680,640,700
"4295",44007,11,620,600,650
"4296",44007,12,620,610,660
"4297",44009,1,90,80,100
"4298",44009,2,90,80,100
"4299",44009,3,100,80,110
"4300",44009,4,110,90,120
"4301",44009,5,120,80,120
"4302",44009,6,100,90,120
"4303",44009,7,100,90,120
"4304",44009,8,100,80,120
"4305",44009,9,90,80,110
"4306",44009,10,100,80,110
"4307",44009,11,90,80,100
"4308",44009,12,90,70,100
"4309",45003,1,160,150,170
"4310",45003,2,150,140,160
"4311",45003,3,160,150,170
"4312",45003,4,140,130,160
"4313",45003,5,150,140,160
"4314",45003,6,150,140,160
"4315",45003,7,160,150,170
"4316",45003,8,160,150,180
"4317",45003,9,160,150,170
"4318",45003,10,160,150,170
"4319",45003,11,150,140,160
"4320",45003,12,160,150,170
"4321",45007,1,190,180,200
"4322",45007,2,170,160,180
"4323",45007,3,190,170,200
"4324",45007,4,180,170,190
"4325",45007,5,180,170,210
"4326",45007,6,180,170,180
"4327",45007,7,200,190,210
"4328",45007,8,190,180,200
"4329",45007,9,190,180,190
"4330",45007,10,190,190,200
"4331",45007,11,180,160,190
"4332",45007,12,190,180,200
"4333",45015,1,190,180,210
"4334",45015,2,180,160,180
"4335",45015,3,180,170,190
"4336",45015,4,170,160,200
"4337",45015,5,190,180,210
"4338",45015,6,190,160,200
"4339",45015,7,200,180,220
"4340",45015,8,220,190,230
"4341",45015,9,210,180,230
"4342",45015,10,200,170,220
"4343",45015,11,180,160,220
"4344",45015,12,200,180,230
"4345",45019,1,390,370,420
"4346",45019,2,370,350,380
"4347",45019,3,390,370,420
"4348",45019,4,370,350,390
"4349",45019,5,380,360,410
"4350",45019,6,380,360,420
"4351",45019,7,400,390,440
"4352",45019,8,420,380,430
"4353",45019,9,410,400,420
"4354",45019,10,400,380,420
"4355",45019,11,380,350,400
"4356",45019,12,420,390,430
"4357",45041,1,160,140,160
"4358",45041,2,150,140,150
"4359",45041,3,150,140,160
"4360",45041,4,140,130,150
"4361",45041,5,140,140,160
"4362",45041,6,150,140,160
"4363",45041,7,160,160,170
"4364",45041,8,170,160,170
"4365",45041,9,160,160,170
"4366",45041,10,150,150,160
"4367",45041,11,150,140,160
"4368",45041,12,160,160,170
"4369",45045,1,480,440,520
"4370",45045,2,440,420,450
"4371",45045,3,480,460,500
"4372",45045,4,470,430,510
"4373",45045,5,490,440,520
"4374",45045,6,490,420,500
"4375",45045,7,520,460,560
"4376",45045,8,540,470,570
"4377",45045,9,510,460,540
"4378",45045,10,460,450,540
"4379",45045,11,480,430,510
"4380",45045,12,500,460,530
"4381",45051,1,220,200,260
"4382",45051,2,210,190,250
"4383",45051,3,240,210,260
"4384",45051,4,220,200,240
"4385",45051,5,240,190,250
"4386",45051,6,240,180,250
"4387",45051,7,240,210,280
"4388",45051,8,270,210,290
"4389",45051,9,240,210,270
"4390",45051,10,240,220,270
"4391",45051,11,230,210,270
"4392",45051,12,240,210,280
"4393",45063,1,260,230,280
"4394",45063,2,240,230,260
"4395",45063,3,260,250,280
"4396",45063,4,250,240,270
"4397",45063,5,260,230,280
"4398",45063,6,270,250,280
"4399",45063,7,270,260,300
"4400",45063,8,280,260,290
"4401",45063,9,260,250,290
"4402",45063,10,270,260,280
"4403",45063,11,260,230,270
"4404",45063,12,280,250,300
"4405",45079,1,390,360,400
"4406",45079,2,360,340,380
"4407",45079,3,400,350,410
"4408",45079,4,360,340,390
"4409",45079,5,380,360,410
"4410",45079,6,380,360,410
"4411",45079,7,400,380,410
"4412",45079,8,410,380,440
"4413",45079,9,400,370,430
"4414",45079,10,410,370,440
"4415",45079,11,370,360,400
"4416",45079,12,400,380,430
"4417",45083,1,300,280,310
"4418",45083,2,270,270,280
"4419",45083,3,300,280,300
"4420",45083,4,270,260,290
"4421",45083,5,290,270,310
"4422",45083,6,290,270,300
"4423",45083,7,310,300,320
"4424",45083,8,310,290,320
"4425",45083,9,290,280,320
"4426",45083,10,290,270,310
"4427",45083,11,280,270,300
"4428",45083,12,300,290,320
"4429",45085,1,130,120,140
"4430",45085,2,130,120,130
"4431",45085,3,130,120,140
"4432",45085,4,120,120,130
"4433",45085,5,130,120,140
"4434",45085,6,140,120,140
"4435",45085,7,140,140,140
"4436",45085,8,150,140,150
"4437",45085,9,140,130,150
"4438",45085,10,140,130,150
"4439",45085,11,140,130,150
"4440",45085,12,140,130,150
"4441",45091,1,220,170,230
"4442",45091,2,200,180,220
"4443",45091,3,230,190,240
"4444",45091,4,220,180,240
"4445",45091,5,210,190,240
"4446",45091,6,200,180,240
"4447",45091,7,240,210,260
"4448",45091,8,240,200,260
"4449",45091,9,220,200,240
"4450",45091,10,230,190,260
"4451",45091,11,210,180,230
"4452",45091,12,220,200,250
"4453",46099,1,200,190,220
"4454",46099,2,200,180,210
"4455",46099,3,220,200,250
"4456",46099,4,200,180,220
"4457",46099,5,220,200,250
"4458",46099,6,220,180,240
"4459",46099,7,230,200,250
"4460",46099,8,210,200,240
"4461",46099,9,210,210,230
"4462",46099,10,220,190,240
"4463",46099,11,210,180,220
"4464",46099,12,200,200,220
"4465",47037,1,770,720,830
"4466",47037,2,710,660,740
"4467",47037,3,780,750,820
"4468",47037,4,730,680,760
"4469",47037,5,760,720,820
"4470",47037,6,760,720,830
"4471",47037,7,820,760,860
"4472",47037,8,790,760,890
"4473",47037,9,820,740,860
"4474",47037,10,790,750,860
"4475",47037,11,740,710,790
"4476",47037,12,800,750,820
"4477",47065,1,330,320,340
"4478",47065,2,310,300,320
"4479",47065,3,350,320,360
"4480",47065,4,310,300,340
"4481",47065,5,340,320,350
"4482",47065,6,340,320,360
"4483",47065,7,350,340,370
"4484",47065,8,360,350,380
"4485",47065,9,350,330,370
"4486",47065,10,340,320,360
"4487",47065,11,320,310,330
"4488",47065,12,350,330,360
"4489",47093,1,410,390,430
"4490",47093,2,380,360,400
"4491",47093,3,420,390,440
"4492",47093,4,420,400,430
"4493",47093,5,420,400,440
"4494",47093,6,420,390,440
"4495",47093,7,430,400,460
"4496",47093,8,440,430,470
"4497",47093,9,430,410,450
"4498",47093,10,420,410,460
"4499",47093,11,400,370,430
"4500",47093,12,420,410,450
"4501",47125,1,220,190,260
"4502",47125,2,210,180,240
"4503",47125,3,220,200,250
"4504",47125,4,200,180,240
"4505",47125,5,230,190,260
"4506",47125,6,220,200,240
"4507",47125,7,230,200,270
"4508",47125,8,240,210,280
"4509",47125,9,240,210,300
"4510",47125,10,210,200,270
"4511",47125,11,220,200,260
"4512",47125,12,230,210,270
"4513",47149,1,260,230,300
"4514",47149,2,270,210,300
"4515",47149,3,300,220,310
"4516",47149,4,260,230,300
"4517",47149,5,290,240,300
"4518",47149,6,290,220,300
"4519",47149,7,300,260,350
"4520",47149,8,300,260,350
"4521",47149,9,290,250,330
"4522",47149,10,270,220,320
"4523",47149,11,280,220,290
"4524",47149,12,290,240,330
"4525",47157,1,1210,1190,1240
"4526",47157,2,1110,1090,1140
"4527",47157,3,1200,1130,1250
"4528",47157,4,1130,1090,1180
"4529",47157,5,1160,1090,1200
"4530",47157,6,1200,1180,1230
"4531",47157,7,1260,1220,1300
"4532",47157,8,1270,1260,1320
"4533",47157,9,1210,1200,1270
"4534",47157,10,1210,1180,1270
"4535",47157,11,1190,1160,1210
"4536",47157,12,1260,1230,1300
"4537",47163,1,140,130,140
"4538",47163,2,120,120,130
"4539",47163,3,130,120,150
"4540",47163,4,130,120,140
"4541",47163,5,140,130,150
"4542",47163,6,130,130,140
"4543",47163,7,140,140,150
"4544",47163,8,140,140,160
"4545",47163,9,140,130,150
"4546",47163,10,140,120,150
"4547",47163,11,130,120,140
"4548",47163,12,140,130,150
"4549",47165,1,150,140,160
"4550",47165,2,140,130,150
"4551",47165,3,160,150,180
"4552",47165,4,160,140,160
"4553",47165,5,160,150,170
"4554",47165,6,150,140,160
"4555",47165,7,160,150,180
"4556",47165,8,160,150,180
"4557",47165,9,170,150,180
"4558",47165,10,160,150,180
"4559",47165,11,150,140,170
"4560",47165,12,160,150,160
"4561",48027,1,460,440,520
"4562",48027,2,430,400,470
"4563",48027,3,440,430,500
"4564",48027,4,450,390,490
"4565",48027,5,440,420,490
"4566",48027,6,480,420,510
"4567",48027,7,500,460,560
"4568",48027,8,500,480,530
"4569",48027,9,510,480,570
"4570",48027,10,490,440,530
"4571",48027,11,480,440,520
"4572",48027,12,480,430,550
"4573",48029,1,2110,2020,2180
"4574",48029,2,1890,1840,2000
"4575",48029,3,2080,1960,2170
"4576",48029,4,1990,1880,2110
"4577",48029,5,2090,1940,2190
"4578",48029,6,2100,1990,2190
"4579",48029,7,2220,2090,2380
"4580",48029,8,2300,2140,2440
"4581",48029,9,2290,2110,2360
"4582",48029,10,2200,2080,2320
"4583",48029,11,2120,1960,2240
"4584",48029,12,2190,2040,2300
"4585",48039,1,360,310,400
"4586",48039,2,330,290,360
"4587",48039,3,370,310,380
"4588",48039,4,340,300,360
"4589",48039,5,360,330,390
"4590",48039,6,350,320,380
"4591",48039,7,390,350,420
"4592",48039,8,390,360,430
"4593",48039,9,400,350,430
"4594",48039,10,380,340,420
"4595",48039,11,370,330,400
"4596",48039,12,380,330,410
"4597",48041,1,200,180,220
"4598",48041,2,190,170,210
"4599",48041,3,200,180,220
"4600",48041,4,190,180,210
"4601",48041,5,200,180,210
"4602",48041,6,200,170,210
"4603",48041,7,200,190,220
"4604",48041,8,220,200,240
"4605",48041,9,210,190,230
"4606",48041,10,210,180,230
"4607",48041,11,190,170,220
"4608",48041,12,220,180,240
"4609",48061,1,660,620,690
"4610",48061,2,580,540,610
"4611",48061,3,620,580,660
"4612",48061,4,580,560,650
"4613",48061,5,630,590,660
"4614",48061,6,630,590,700
"4615",48061,7,710,660,740
"4616",48061,8,730,710,790
"4617",48061,9,750,710,770
"4618",48061,10,720,680,750
"4619",48061,11,670,650,720
"4620",48061,12,700,680,730
"4621",48085,1,800,720,880
"4622",48085,2,750,690,830
"4623",48085,3,870,740,890
"4624",48085,4,820,700,880
"4625",48085,5,850,700,900
"4626",48085,6,860,700,900
"4627",48085,7,900,710,920
"4628",48085,8,900,760,940
"4629",48085,9,880,740,930
"4630",48085,10,890,780,910
